Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Source_SNR_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00016.fits	0	60195.418932546396	2460195.4189325464	NaN	NaN	0	1.149437	NaN	-10.3	40	NaN	NaN	3830249.910304576	1401.9763620872302	34995	20.434157416750757	3964	380099.2605901744	199.60596216740112	5702	17.885862837335974	4039
r_pp_light_00017.fits	0	60195.41947685182	2460195.419476852	NaN	NaN	0	1.149661	NaN	-10.3	40	NaN	NaN	3880322.7856323533	1415.1124611728862	33684	19.99019361327634	3977	379741.0605168749	199.40746120848917	5289	17.797613127797117	4022
r_pp_light_00019.fits	0	60195.42056644708	2460195.420566447	NaN	NaN	0	1.150124	NaN	-10.3	40	NaN	NaN	3835661.264755229	1403.5819378242843	34019	21.09152119700748	4010	378365.4283589731	198.75606520988984	5962	18.187299234000495	4047
r_pp_light_00020.fits	0	60195.42111133132	2460195.4211113313	NaN	NaN	0	1.15036	NaN	-10.3	40	NaN	NaN	3993069.628457065	1444.2121161048597	34340	21.099849094567404	3976	377804.84133780655	198.33328133862102	5117	17.753940010167767	3934
r_pp_light_00021.fits	0	60195.42165516224	2460195.4216551622	NaN	NaN	0	1.150595	NaN	-10.3	40	NaN	NaN	3862029.4005887574	1410.5968781864117	34195	20.59217046580773	4036	377636.4019468474	198.40579566930307	6394	17.998273310310804	4054
r_pp_light_00022.fits	0	60195.42219998874	2460195.4221999887	NaN	NaN	0	1.150835	NaN	-10.3	40	NaN	NaN	4120790.887199031	1476.8277832523547	33386	19.603365988445113	3981	373748.43469907896	196.0354984144288	4482	14.714709051724139	3712
r_pp_light_00023.fits	0	60195.42274444457	2460195.4227444446	NaN	NaN	0	1.151082	NaN	-10.3	40	NaN	NaN	4227708.324262739	1504.2234940432595	32824	20.037832560410056	4097	364408.5376439297	191.75125001218035	4488	17.46504024144869	3976
r_pp_light_00024.fits	0	60195.42328915512	2460195.423289155	NaN	NaN	0	1.151328	NaN	-10.3	40	NaN	NaN	3929954.9133210233	1428.2319471722094	33815	20.365889935547845	4034	375770.19020462374	197.4028970768477	5080	17.2179037111334	3988
r_pp_light_00025.fits	0	60195.423834375106	2460195.423834375	NaN	NaN	0	1.151568	NaN	-10.3	40	NaN	NaN	4143239.222969681	1482.707657070821	33782	19.495280675608544	4026	374126.48956796824	196.51903400986325	4744	16.518697532434494	3931
r_pp_light_00026.fits	0	60195.424378275406	2460195.4243782754	NaN	NaN	0	1.151822	NaN	-10.3	40	NaN	NaN	4367304.774881672	1538.3847949403812	33459	18.831576305220885	3984	372563.1985624362	195.7377459262548	4833	16.394140127388535	3925
r_pp_light_00027.fits	0	60195.424923426006	2460195.424923426	NaN	NaN	0	1.152084	NaN	-10.3	40	NaN	NaN	4191816.687910383	1494.8593833155012	34227	21.47090999502735	4022	376391.4568937183	197.67894286174297	4768	18.80473074987418	3974
r_pp_light_00028.fits	0	60195.42546869209	2460195.425468692	NaN	NaN	0	1.15233	NaN	-10.3	40	NaN	NaN	4252978.221738704	1510.49612296328	33356	20.389880224883893	4091	372731.1423369893	195.84838315009029	4418	19.08329126703685	3962
r_pp_light_00029.fits	0	60195.42601333326	2460195.4260133333	NaN	NaN	0	1.152589	NaN	-10.3	40	NaN	NaN	4289721.87759856	1518.7265282645428	33979	22.506786171574905	3905	364637.64960524737	191.88394135800462	3882	18.94825	4000
r_pp_light_00030.fits	0	60195.42655763915	2460195.426557639	NaN	NaN	0	1.152848	NaN	-10.3	40	NaN	NaN	3986431.731986188	1443.0212079724254	36407	19.216229468006865	4079	374573.52646334487	196.8480352984819	5514	16.275243081525804	4011
r_pp_light_00031.fits	0	60195.42710282421	2460195.427102824	NaN	NaN	0	1.153116	NaN	-10.3	40	NaN	NaN	3944645.287427541	1432.1604035189932	34132	20.677324151500247	4066	378626.35197955905	198.78972613315136	5863	16.24406865219586	3962
r_pp_light_00032.fits	0	60195.42764667841	2460195.4276466784	NaN	NaN	0	1.153382	NaN	-10.3	40	NaN	NaN	4133775.257895681	1480.6653283074797	35948	21.18586005830904	4116	376692.8896555298	197.92204498424638	5212	18.629171817058097	4045
r_pp_light_00033.fits	0	60195.42819115752	2460195.4281911575	NaN	NaN	0	1.153646	NaN	-10.2	40	NaN	NaN	4185860.2931548236	1493.1789056515956	33581	21.409947249434815	3981	374823.3923989927	196.94750331872808	4537	17.4975	4000
r_pp_light_00034.fits	0	60195.428735069465	2460195.4287350695	NaN	NaN	0	1.153921	NaN	-10.3	40	NaN	NaN	4159468.8417371735	1486.551499012939	33704	21.83216256899147	3986	377611.08924689144	198.25428394595497	5224	20.933938477054966	3966
r_pp_light_00035.fits	0	60195.42928047478	2460195.429280475	NaN	NaN	0	1.154197	NaN	-10.3	40	NaN	NaN	4269715.250043884	1514.730752253432	33418	22.337217771303713	4119	374265.40630375425	196.6066777213051	4724	18.792876989138673	3959
r_pp_light_00036.fits	0	60195.42982579861	2460195.4298257986	NaN	NaN	0	1.154469	NaN	-10.3	40	NaN	NaN	4178340.457676446	1491.8331862394323	33313	21.59039961013645	4104	372789.21295590815	195.99250710026377	5095	18.274345032130498	4046
r_pp_light_00037.fits	0	60195.43036940973	2460195.4303694097	NaN	NaN	0	1.154752	NaN	-10.3	40	NaN	NaN	4178078.7787131937	1491.2067228630176	34010	20.2272040302267	3970	376937.0155507818	197.97758677696342	4950	17.56644934804413	3988
r_pp_light_00038.fits	0	60195.43091480341	2460195.4309148034	NaN	NaN	0	1.155032	NaN	-10.3	40	NaN	NaN	4060338.1533278944	1461.8726757590846	35176	21.839333823169238	4083	377622.1230553248	198.21660844386966	5288	17.64333163004599	3914
r_pp_light_00039.fits	0	60195.43145869207	2460195.431458692	NaN	NaN	0	1.155317	NaN	-10.3	40	NaN	NaN	4194761.705160465	1495.6593015777448	33865	20.75862068965517	4031	376452.52419145737	197.59631371393175	5367	16.18709677419355	3875
r_pp_light_00040.fits	0	60195.43200332206	2460195.432003322	NaN	NaN	0	1.155602	NaN	-10.3	40	NaN	NaN	4085351.5335141043	1467.9928739160764	34039	19.943227091633467	4016	376463.2785109262	197.50390404419016	5339	16.20467682606411	3806
r_pp_light_00041.fits	0	60195.4325475581	2460195.432547558	NaN	NaN	0	1.15589	NaN	-10.3	40	NaN	NaN	4114973.4574413546	1475.4543781689729	33463	22.35174129353234	4020	378592.2136108336	198.910648722246	5376	18.611070291452364	4083
r_pp_light_00042.fits	0	60195.43309240742	2460195.4330924074	NaN	NaN	0	1.156187	NaN	-10.3	40	NaN	NaN	4093692.8152327198	1470.1737859406542	34340	20.411108356062485	4033	378024.2565249597	198.70950588921696	5387	18.56040511212925	4147
r_pp_light_00043.fits	0	60195.43363679433	2460195.4336367943	NaN	NaN	0	1.15648	NaN	-10.3	40	NaN	NaN	4266781.113461503	1513.9134770591966	33520	20.978728606356967	4090	372640.2781669469	195.88397074010066	4757	17.987801842170775	4017
r_pp_light_00044.fits	0	60195.43418165529	2460195.4341816553	NaN	NaN	0	1.156779	NaN	-10.2	40	NaN	NaN	4143265.36947594	1482.8258982440889	33849	21.04727899532135	4061	378451.1235763714	198.70891942692703	5141	20.048370927318295	3990
r_pp_light_00045.fits	0	60195.43472549785	2460195.434725498	NaN	NaN	0	1.157083	NaN	-10.2	40	NaN	NaN	4206427.395984107	1498.6781885374055	34732	20.919565753762644	4053	375427.65853413084	197.1815703293924	5348	17.226639655609016	3949
r_pp_light_00046.fits	0	60195.43527032435	2460195.4352703243	NaN	NaN	0	1.157382	NaN	-10.3	40	NaN	NaN	4138874.325994885	1481.4883618444555	33674	20.28789013732834	4005	377085.71063152293	198.13199203845903	5293	17.99013076733284	4053
r_pp_light_00047.fits	0	60195.435814583674	2460195.4358145837	NaN	NaN	0	1.157685	NaN	-10.3	40	NaN	NaN	4169146.6815513857	1489.0527456104314	34347	20.68970698722765	3993	374857.8699278028	196.94008223905814	4956	18.093851944792974	3985
r_pp_light_00048.fits	0	60195.436359294225	2460195.436359294	NaN	NaN	0	1.157994	NaN	-10.3	40	NaN	NaN	4143818.581540896	1482.2709183687273	34451	21.958109833971903	3915	377250.20138651633	198.0250251198207	5701	16.738662567255957	3903
r_pp_light_00049.fits	0	60195.43690357637	2460195.4369035764	NaN	NaN	0	1.158309	NaN	-10.3	40	NaN	NaN	4093798.852212827	1470.5637769935395	33468	20.88832240835154	4119	377407.8885349501	197.9969930045502	5206	16.518818609513854	3826
r_pp_light_00050.fits	0	60195.43744848389	2460195.437448484	NaN	NaN	0	1.158618	NaN	-10.3	40	NaN	NaN	4246462.583633321	1508.0878497189399	34497	23.033036848792886	3935	376380.7407011392	197.77760011162601	5089	19.109960552268245	4056
r_pp_light_00052.fits	0	60195.43853737274	2460195.4385373727	NaN	NaN	0	1.159252	NaN	-10.3	40	NaN	NaN	4196308.346577448	1496.0644605549787	34946	23.442003948667324	4052	377081.3948109416	198.12046768095485	5122	19.28786383818451	4054
r_pp_light_00053.fits	0	60195.43908120366	2460195.4390812037	NaN	NaN	0	1.159578	NaN	-10.3	40	NaN	NaN	4317401.943103919	1526.1391827221453	34797	21.194520547945206	4015	375749.1609247962	197.38093406451162	4235	18.948621553884713	3990
r_pp_light_00055.fits	0	60195.44017087994	2460195.44017088	NaN	NaN	0	1.160225	NaN	-10.3	40	NaN	NaN	4220657.607439203	1501.9346549190518	34190	21.222473037371458	3987	374058.74981105275	196.37713979318485	5713	16.00285788516498	3849
r_pp_light_00056.fits	0	60195.4407156948	2460195.440715695	NaN	NaN	0	1.16055	NaN	-10.3	40	NaN	NaN	4269249.107111254	1514.0251056708046	34253	24.013009757317988	3997	375486.43579739786	197.29072374247122	4991	19.954556741991556	4027
r_pp_light_00058.fits	0	60195.441804710776	2460195.441804711	NaN	NaN	0	1.161219	NaN	-10.3	40	NaN	NaN	4186761.8058063793	1493.5758126515755	34888	23.0789277736411	4029	374434.4204663322	196.6028346142291	5480	16.75090159711489	3882
r_pp_light_00059.fits	0	60195.44234950235	2460195.4423495024	NaN	NaN	0	1.161555	NaN	-10.3	40	NaN	NaN	4459477.15621083	1561.264062222703	34499	22.919283611383708	4076	370488.25106604083	194.71797290979535	4578	19.954464963318998	3953
r_pp_light_00060.fits	0	60195.44289334491	2460195.442893345	NaN	NaN	0	1.161892	NaN	-10.3	40	NaN	NaN	4205780.3296348145	1498.177085052858	34579	23.31480090157776	3993	373472.6919154093	196.16098791655864	5647	17.91185487991824	3914
r_pp_light_00061.fits	0	60195.443437939975	2460195.44343794	NaN	NaN	0	1.16224	NaN	-10.3	40	NaN	NaN	4076999.9553834023	1465.8762250547477	34038	23.04211047807778	4037	375461.5339789217	197.14479260936898	5760	17.001023541453428	3908
r_pp_light_00062.fits	0	60195.44398170151	2460195.4439817015	NaN	NaN	0	1.162585	NaN	-10.3	40	NaN	NaN	4362591.466564855	1537.0569266798977	33549	22.55880130949383	3971	372496.58413668757	195.7463171216054	5101	19.932629462041227	3978
r_pp_light_00063.fits	0	60195.44452608796	2460195.444526088	NaN	NaN	0	1.162931	NaN	-10.3	40	NaN	NaN	4136729.2334940643	1480.7826101569808	33692	23.642606516290726	3990	378127.4818735211	198.49218786828186	5492	19.14890918315576	3942
r_pp_light_00065.fits	0	60195.44561541686	2460195.445615417	NaN	NaN	0	1.163638	NaN	-10.3	40	NaN	NaN	4186181.044326587	1492.9676923056495	34532	22.481019108280254	3925	373083.0145343762	196.045969646365	5239	17.682699571896247	3971
r_pp_light_00067.fits	0	60195.44670449104	2460195.446704491	NaN	NaN	0	1.164348	NaN	-10.3	40	NaN	NaN	4401685.769083488	1546.7184157700678	34231	25.092296148074038	3998	373546.70380005566	196.36131223540508	4764	21.414676188131	4061
r_pp_light_00069.fits	0	60195.44779363461	2460195.4477936346	NaN	NaN	0	1.165069	NaN	-10.3	40	NaN	NaN	4213724.758391762	1500.3750259058802	34941	21.910669975186103	4030	373790.8200792569	196.41199664130988	5049	21.56226603443973	4007
r_pp_light_00070.fits	0	60195.4483383568	2460195.448338357	NaN	NaN	0	1.165441	NaN	-10.3	40	NaN	NaN	4175487.801560699	1491.000769504389	34176	24.408935546875	4096	373244.2448546742	196.08713118914702	5244	20.48977014397575	3959
r_pp_light_00071.fits	0	60195.4488822571	2460195.448882257	NaN	NaN	0	1.165808	NaN	-10.2	40	NaN	NaN	4207478.395721427	1498.5857808778285	34386	24.542156617463096	3997	372561.2746006268	195.85025107321886	5371	21.873208106772122	4046
r_pp_light_00072.fits	0	60195.44942693319	2460195.449426933	NaN	NaN	0	1.166175	NaN	-10.2	40	NaN	NaN	4196200.7941748565	1495.927636425212	33971	24.631474597273854	4035	374780.0718395007	196.7898955727132	5275	21.98140127388535	3925
r_pp_light_00074.fits	0	60195.45051584486	2460195.450515845	NaN	NaN	0	1.166922	NaN	-10.2	40	NaN	NaN	4167058.4920678553	1488.4826165925663	34196	24.32526210683974	4006	375011.3184856326	197.13590805038027	5348	20.3400928414366	4093
r_pp_light_00075.fits	0	60195.45106033562	2460195.4510603356	NaN	NaN	0	1.167299	NaN	-10.3	40	NaN	NaN	4342967.165690199	1532.1139835270378	34783	25.04364278506559	3964	369331.72058110347	194.31391053553568	4993	21.82674475353831	4098
r_pp_light_00076.fits	0	60195.4516058797	2460195.4516058797	NaN	NaN	0	1.167688	NaN	-10.3	40	NaN	NaN	4418155.919756445	1551.1829083333018	33949	24.24853228962818	4088	370831.1104610332	194.91697200905162	5052	21.38604417670683	3984
r_pp_light_00077.fits	0	60195.452150139026	2460195.452150139	NaN	NaN	0	1.168071	NaN	-10.3	40	NaN	NaN	4310968.930768519	1524.82233689323	34954	23.37105842092398	4091	371068.9720644893	195.0619790188465	5652	22.51071784646062	4012
r_pp_light_00078.fits	0	60195.45269482676	2460195.4526948268	NaN	NaN	0	1.168456	NaN	-10.3	40	NaN	NaN	4137499.98631672	1480.939515375553	34143	24.162860727728983	3985	375338.9189409018	197.13296984800502	5153	18.450796863141917	3953
r_pp_light_00080.fits	0	60195.453783472534	2460195.4537834725	NaN	NaN	0	1.169235	NaN	-10.3	40	NaN	NaN	4201264.344507075	1497.7000761974678	34929	25.48075072184793	4156	377834.84966109367	198.40471441572808	4837	23	4009
r_pp_light_00081.fits	0	60195.45432884293	2460195.454328843	NaN	NaN	0	1.169637	NaN	-10.3	40	NaN	NaN	4374307.108651422	1540.3549962360883	35327	23.304155397098597	4067	374115.4833043639	196.66773946022502	5158	21.941478942213518	4084
r_pp_light_00082.fits	0	60195.45487325266	2460195.4548732527	NaN	NaN	0	1.170033	NaN	-10.2	40	NaN	NaN	4124491.713029913	1477.5430432289693	34979	25.570277078085642	3970	376643.10683622	197.91115897903217	6051	20.366855175805263	4067
r_pp_light_00085.fits	0	60195.45650717616	2460195.456507176	NaN	NaN	0	1.171238	NaN	-10.3	40	NaN	NaN	4324043.344254304	1528.0744768957074	35256	25.865969350522988	4111	374819.091487693	196.7538164084989	4936	23.091493189411462	3891
r_pp_light_00087.fits	0	60195.45759652788	2460195.457596528	NaN	NaN	0	1.172062	NaN	-10.2	40	NaN	NaN	4543172.109116263	1581.392088919796	35353	25.026926877470355	4048	373391.89252900507	196.1520054269742	4683	21.990661282180717	3962
r_pp_light_00088.fits	0	60195.45814085659	2460195.4581408566	NaN	NaN	0	1.172472	NaN	-10.3	40	NaN	NaN	4412759.389495337	1548.9418253055965	35562	27.4982088024565	3908	376155.5102266488	197.48854933108677	4649	22.744357088511286	3943
r_pp_light_00089.fits	0	60195.45868545165	2460195.4586854517	NaN	NaN	0	1.172886	NaN	-10.3	40	NaN	NaN	4439753.4149700925	1556.6283830865214	35179	24.77863889561637	4129	377555.7121983113	198.23131432007332	4348	22.8186385330319	3981
r_pp_light_00090.fits	0	60195.45923027769	2460195.4592302777	NaN	NaN	0	1.173304	NaN	-10.2	40	NaN	NaN	4555655.013019009	1583.897246634987	34313	26.898708533806026	3949	374395.88506056584	196.66778408844965	4392	21.006045340050377	3970
r_pp_light_00091.fits	0	60195.45977425948	2460195.4597742595	NaN	NaN	0	1.173732	NaN	-10.3	40	NaN	NaN	4710613.139611496	1620.983312063814	34845	28.473591104371998	3957	371714.46271358227	195.42143741032967	4279	22.052970297029702	4040
r_pp_light_00092.fits	0	60195.460318946745	2460195.4603189467	NaN	NaN	0	1.174155	NaN	-10.3	40	NaN	NaN	4276215.743447084	1515.5494043809947	33727	26.958690176322417	3970	376840.9997015363	197.91618579941292	4893	21.176	4000
r_pp_light_00093.fits	0	60195.46086303238	2460195.4608630324	NaN	NaN	0	1.17458	NaN	-10.3	40	NaN	NaN	4437600.558104084	1555.6759463032834	33865	28.018751542067605	4053	372888.83980381844	195.99198041540762	4545	20.798906288839174	4023
r_pp_light_00094.fits	0	60195.461407743394	2460195.4614077434	NaN	NaN	0	1.175005	NaN	-10.3	40	NaN	NaN	4432396.442772931	1554.6098852032808	33864	26.399364147713378	4089	374604.619663805	196.87965132601008	4801	21.969704433497537	4060
r_pp_light_00095.fits	0	60195.46195208328	2460195.4619520833	NaN	NaN	0	1.175438	NaN	-10.3	40	NaN	NaN	4467659.664962363	1563.1831553004577	34888	24.44408945686901	4069	377677.67353980796	198.31982249972833	4706	22.11630815407704	3998
r_pp_light_00096.fits	0	60195.462496794295	2460195.4624967943	NaN	NaN	0	1.175869	NaN	-10.3	40	NaN	NaN	4478733.076964945	1565.1387648571217	33565	28.152632917832612	3931	371565.53015878936	195.36677681891402	4521	22.803694581280787	4060
r_pp_light_00098.fits	0	60195.46358570596	2460195.463585706	NaN	NaN	0	1.176743	NaN	-10.3	40	NaN	NaN	4700757.926656763	1618.8034669431922	34170	27.56472654290015	3986	371347.7318289825	195.32014278535337	4461	22.59201557935735	4108
r_pp_light_00099.fits	0	60195.464129583444	2460195.4641295834	NaN	NaN	0	1.177184	NaN	-10.3	40	NaN	NaN	4389967.2340672165	1544.2034047338518	34802	28.855227882037532	4103	376469.2586980773	197.70034079280856	4726	24.903225806451612	3999
r_pp_light_00100.fits	0	60195.46467482671	2460195.4646748267	NaN	NaN	0	1.177638	NaN	-10.3	40	NaN	NaN	4586643.494293769	1591.538509590464	33856	27.76828657314629	3992	374258.4925436447	196.66503166051197	4657	23.517096134786918	4036
r_pp_light_00101.fits	0	60195.465219282545	2460195.4652192825	NaN	NaN	0	1.178084	NaN	-10.3	40	NaN	NaN	4584249.9636488445	1591.5527734700454	33613	28.968780251694096	4132	372775.3402661132	195.87588629741467	4222	23.87087087087087	3996
r_pp_light_00102.fits	0	60195.46576380823	2460195.465763808	NaN	NaN	0	1.178533	NaN	-10.3	40	NaN	NaN	4568003.514060152	1587.5886607561554	34836	28.514695166383287	4117	375410.4782632951	197.15659102702793	4241	25.394532229746677	3987
r_pp_light_00107.fits	0	60195.46848516213	2460195.468485162	NaN	NaN	0	1.180825	NaN	-10.3	40	NaN	NaN	4994807.388193122	1686.9988704121342	33594	29.512188796680498	3856	305259.1730714338	162.04890969800883	2848	25.029982363315696	3969
r_pp_light_00113.fits	0	60195.47175376164	2460195.4717537616	NaN	NaN	0	1.183657	NaN	-10.2	40	NaN	NaN	4627478.836545331	1601.3041192067722	34521	30.44988752811797	4001	360904.69162700756	189.97686842005956	4199	25.015511633725293	3997
r_pp_light_00115.fits	0	60195.47284342628	2460195.4728434263	NaN	NaN	0	1.18462	NaN	-10.2	40	NaN	NaN	4436058.543988925	1555.4442723673592	34669	30.64952473799659	4103	361933.9149522319	190.47349336869806	4650	27.3815	4000
r_pp_light_00116.fits	0	60195.473388101906	2460195.473388102	NaN	NaN	0	1.185104	NaN	-10.3	40	NaN	NaN	4962062.489860422	1679.9260675215214	34548	30.01792024230187	3962	358415.89806990244	188.83894807422422	3806	25.48223474638569	4081
r_pp_light_00118.fits	0	60195.47447671322	2460195.474476713	NaN	NaN	0	1.186098	NaN	-10.3	40	NaN	NaN	4575127.714159621	1588.6105056053877	34675	30.785516721146593	3977	358794.85455334536	189.06978995431382	4194	24.99610989545344	4113
r_pp_light_00125.fits	0	60195.47829128476	2460195.4782912848	NaN	NaN	0	1.18961	NaN	-10.3	40	NaN	NaN	4368400.23229018	1538.4824406028906	34349	32.45436507936508	4032	355253.56489059754	187.18810790438346	4188	27.45174894567105	4031
r_pp_light_00126.fits	0	60195.478835393675	2460195.4788353937	NaN	NaN	0	1.190125	NaN	-10.3	40	NaN	NaN	4476804.628386025	1565.177387272443	34435	30.50714990138067	4056	353502.19472538045	186.203635017017	4248	26.077548944825832	3933
r_pp_light_00128.fits	0	60195.47992591467	2460195.4799259147	NaN	NaN	0	1.191159	NaN	-10.3	40	NaN	NaN	4325684.769655061	1528.3157893462578	34406	31.161148977604675	4108	357905.39078659954	188.52983739196904	4445	27.528772536428747	4049
r_pp_light_00130.fits	0	60195.481014734134	2460195.481014734	NaN	NaN	0	1.192203	NaN	-10.2	40	NaN	NaN	4381148.356283501	1541.1066776625319	33942	31.867534456355283	3918	355180.82334298344	187.24102457927668	4341	27.01023890784983	4102
r_pp_light_00131.fits	0	60195.481558796484	2460195.4815587965	NaN	NaN	0	1.192729	NaN	-10.3	40	NaN	NaN	4452157.620068054	1558.7367378943704	35119	30.557182529664225	3961	356707.84571634367	187.87316221198353	4324	26.090704084189426	3991
r_pp_light_00133.fits	0	60195.48264839128	2460195.4826483913	NaN	NaN	0	1.1938	NaN	-10.3	40	NaN	NaN	4806049.579673518	1644.3590956322057	34375	31.26863876863877	4158	356836.32165065414	187.8280739505079	3812	27.928516721981108	3917
r_pp_light_00138.fits	0	60195.48537180573	2460195.4853718057	NaN	NaN	0	1.196498	NaN	-10.3	40	NaN	NaN	4675671.277466353	1612.8915769492212	32683	31.558399602385688	4024	349643.2663295031	184.3179019551557	4118	27.122448979591837	3969
r_pp_light_00139.fits	0	60195.485916238744	2460195.4859162387	NaN	NaN	0	1.197045	NaN	-10.3	40	NaN	NaN	4366758.936277386	1538.4867580361797	34310	29.940360272638753	4108	354926.2135927746	187.08868651246905	4596	26.14429447852761	4075
r_pp_light_00142.fits	0	60195.48755105352	2460195.4875510535	NaN	NaN	0	1.198704	NaN	-10.3	40	NaN	NaN	4528340.303115246	1576.9226494805407	33829	34.60479959152413	3917	351884.3251602419	185.46350171884706	4373	28.92430676992256	4003
r_pp_light_00143.fits	0	60195.48809638899	2460195.488096389	NaN	NaN	0	1.199261	NaN	-10.2	40	NaN	NaN	4722607.217024195	1623.7494325638206	34258	34.66415284062343	3978	340100.28736710176	179.53017506511	3697	28.55530303030303	3960
r_pp_light_00145.fits	0	60195.48918527784	2460195.489185278	NaN	NaN	0	1.200386	NaN	-10.3	40	NaN	NaN	4624689.758905773	1599.9466071184113	33276	37.50282195997948	3898	343452.6140924874	181.22824997133725	3913	29.474899598393574	3984
r_pp_light_00146.fits	0	60195.489729178604	2460195.4897291786	NaN	NaN	0	1.200952	NaN	-10.3	40	NaN	NaN	4522728.857056654	1575.2262165048417	33663	38.09953464322648	3868	343191.42895076907	181.2728810014776	4051	28.31418181818182	4125
r_pp_light_00147.fits	0	60195.490273900796	2460195.490273901	NaN	NaN	0	1.201522	NaN	-10.3	40	NaN	NaN	4389237.128342593	1542.9603905360877	33766	39.342566709021604	3935	348851.1754612575	184.01485814980168	4193	28.179461861268823	4051
