Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00052.fits	0	60212.36772807874	2460212.3677280787	NaN	NaN	0	1.147209	NaN	-10.4	40	NaN	NaN	4033691.021613681	40499	37.608480856319474	2429
r_pp_light_00053.fits	0	60212.36827225704	2460212.368272257	NaN	NaN	0	1.147417	NaN	-10.4	40	NaN	NaN	3783274.350067737	40965	36.91844813935075	2526
r_pp_light_00054.fits	0	60212.36881563673	2460212.3688156367	NaN	NaN	0	1.147621	NaN	-10.4	40	NaN	NaN	3768365.0086651393	40996	34.29160363086233	2644
r_pp_light_00055.fits	0	60212.36936030118	2460212.369360301	NaN	NaN	0	1.147827	NaN	-10.4	40	NaN	NaN	4065612.717497496	39533	36.94195888754535	2481
r_pp_light_00056.fits	0	60212.369903703686	2460212.3699037037	NaN	NaN	0	1.148044	NaN	-10.4	40	NaN	NaN	3974776.3168857796	39353	37.163438256658594	2478
r_pp_light_00057.fits	0	60212.370447997935	2460212.370447998	NaN	NaN	0	1.148257	NaN	-10.4	40	NaN	NaN	3964474.1857544407	40118	36.518737672583825	2535
r_pp_light_00058.fits	0	60212.37099181721	2460212.370991817	NaN	NaN	0	1.148481	NaN	-10.4	40	NaN	NaN	3920179.5165409967	41081	36.897621926642486	2481
r_pp_light_00059.fits	0	60212.37153650494	2460212.371536505	NaN	NaN	0	1.148699	NaN	-10.4	40	NaN	NaN	3828240.603547261	40342	37.22173566878981	2512
r_pp_light_00060.fits	0	60212.37208096078	2460212.372080961	NaN	NaN	0	1.14892	NaN	-10.4	40	NaN	NaN	3987999.726330734	41121	35.3068783068783	2646
r_pp_light_00061.fits	0	60212.37262643548	2460212.3726264355	NaN	NaN	0	1.149149	NaN	-10.3	40	NaN	NaN	4005429.874000412	39648	36.871163166397416	2476
r_pp_light_00062.fits	0	60212.37317118049	2460212.3731711805	NaN	NaN	0	1.149376	NaN	-10.4	40	NaN	NaN	3839847.730190123	42840	36.11926605504587	2398
r_pp_light_00063.fits	0	60212.373715347145	2460212.373715347	NaN	NaN	0	1.149604	NaN	-10.4	40	NaN	NaN	3878740.153264877	38051	36.826900119379225	2513
r_pp_light_00064.fits	0	60212.37425919017	2460212.37425919	NaN	NaN	0	1.149841	NaN	-10.4	40	NaN	NaN	3809169.482016007	43740	36.01402640264026	2424
r_pp_light_00065.fits	0	60212.374803356826	2460212.374803357	NaN	NaN	0	1.150075	NaN	-10.4	40	NaN	NaN	3921494.615344395	41178	34.39328063241107	2530
r_pp_light_00066.fits	0	60212.375346770976	2460212.375346771	NaN	NaN	0	1.150311	NaN	-10.3	40	NaN	NaN	3643135.2179057635	41530	35.04850157728707	2536
r_pp_light_00067.fits	0	60212.37589155091	2460212.375891551	NaN	NaN	0	1.150556	NaN	-10.3	40	NaN	NaN	3491158.7474389197	44010	35.55992063492064	2520
r_pp_light_00068.fits	0	60212.376435486134	2460212.376435486	NaN	NaN	0	1.150798	NaN	-10.4	40	NaN	NaN	3629924.957716957	43386	35.549284578696344	2516
r_pp_light_00069.fits	0	60212.37697968772	2460212.3769796877	NaN	NaN	0	1.151042	NaN	-10.4	40	NaN	NaN	3515090.641447714	42544	35.82095709570957	2424
r_pp_light_00070.fits	0	60212.37752349535	2460212.3775234954	NaN	NaN	0	1.151294	NaN	-10.4	40	NaN	NaN	3652514.9956395207	42900	36.505695687550855	2458
r_pp_light_00071.fits	0	60212.3780691782	2460212.378069178	NaN	NaN	0	1.151545	NaN	-10.4	40	NaN	NaN	3796304.8428433747	39989	35.6016713091922	2513
r_pp_light_00072.fits	0	60212.37861340307	2460212.378613403	NaN	NaN	0	1.151797	NaN	-10.4	40	NaN	NaN	3664837.944226082	41896	36.845115170770455	2518
r_pp_light_00073.fits	0	60212.379157615826	2460212.379157616	NaN	NaN	0	1.152061	NaN	-10.4	40	NaN	NaN	3585082.181468815	39381	37.97523961661342	2504
r_pp_light_00074.fits	0	60212.37970278971	2460212.3797027897	NaN	NaN	0	1.152316	NaN	-10.4	40	NaN	NaN	3910098.640831207	40082	37.35394371779628	2523
r_pp_light_00075.fits	0	60212.380247095134	2460212.380247095	NaN	NaN	0	1.152577	NaN	-10.4	40	NaN	NaN	3673647.928359674	39693	36.0841046277666	2485
r_pp_light_00076.fits	0	60212.3807914583	2460212.3807914583	NaN	NaN	0	1.152848	NaN	-10.4	40	NaN	NaN	3744506.7105912636	43916	35.475416182733255	2583
r_pp_light_00077.fits	0	60212.38133644685	2460212.381336447	NaN	NaN	0	1.153114	NaN	-10.4	40	NaN	NaN	3823819.588809768	41284	35.394541910331384	2565
r_pp_light_00078.fits	0	60212.38188128499	2460212.381881285	NaN	NaN	0	1.153383	NaN	-10.4	40	NaN	NaN	4025329.684686585	41502	37.44859071059945	2519
r_pp_light_00079.fits	0	60212.3824246414	2460212.3824246414	NaN	NaN	0	1.153659	NaN	-10.4	40	NaN	NaN	3796750.569551293	39220	35.93640897755611	2406
r_pp_light_00080.fits	0	60212.382969421335	2460212.3829694213	NaN	NaN	0	1.153933	NaN	-10.4	40	NaN	NaN	3830146.827680991	42478	38.00551615445232	2538
r_pp_light_00081.fits	0	60212.3835150348	2460212.383515035	NaN	NaN	0	1.154212	NaN	-10.4	40	NaN	NaN	4066432.76738412	41554	35.93633107839236	2513
r_pp_light_00082.fits	0	60212.38405979192	2460212.384059792	NaN	NaN	0	1.154488	NaN	-10.4	40	NaN	NaN	3873448.0252353866	40400	36.86431962025316	2528
r_pp_light_00083.fits	0	60212.38460364612	2460212.384603646	NaN	NaN	0	1.154776	NaN	-10.4	40	NaN	NaN	3873071.5774144973	39494	36.95801679328269	2501
r_pp_light_00084.fits	0	60212.385147997644	2460212.3851479976	NaN	NaN	0	1.15506	NaN	-10.4	40	NaN	NaN	3840613.0010774927	39535	37.38322884012539	2552
r_pp_light_00085.fits	0	60212.38569141226	2460212.3856914123	NaN	NaN	0	1.155346	NaN	-10.4	40	NaN	NaN	3947563.2036732035	37365	37.960443037974684	2528
r_pp_light_00086.fits	0	60212.386235717684	2460212.3862357177	NaN	NaN	0	1.155641	NaN	-10.4	40	NaN	NaN	4211286.231876958	39324	37.55297880847661	2501
r_pp_light_00087.fits	0	60212.38677902799	2460212.386779028	NaN	NaN	0	1.155936	NaN	-10.3	40	NaN	NaN	3947689.7541275974	40320	39.331491712707184	2534
r_pp_light_00088.fits	0	60212.387324051	2460212.387324051	NaN	NaN	0	1.156228	NaN	-10.3	40	NaN	NaN	4151867.6102904105	36781	37.191395255327706	2487
r_pp_light_00089.fits	0	60212.38786886586	2460212.387868866	NaN	NaN	0	1.156525	NaN	-10.3	40	NaN	NaN	4102676.7216792684	39119	37.03060413354531	2516
r_pp_light_00090.fits	0	60212.38841354195	2460212.388413542	NaN	NaN	0	1.156832	NaN	-10.3	40	NaN	NaN	3879549.9056883533	38674	37.37864823348694	2604
r_pp_light_00091.fits	0	60212.38895914378	2460212.388959144	NaN	NaN	0	1.157135	NaN	-10.4	40	NaN	NaN	4026635.9208197896	41050	36.59472233162663	2539
r_pp_light_00092.fits	0	60212.38950371556	2460212.3895037156	NaN	NaN	0	1.15744	NaN	-10.4	40	NaN	NaN	4186281.156828781	39178	35.69638826185101	2658
r_pp_light_00093.fits	0	60212.39004715299	2460212.390047153	NaN	NaN	0	1.157757	NaN	-10.4	40	NaN	NaN	4664372.878598909	38583	38.08727984344423	2555
r_pp_light_00094.fits	0	60212.39059186354	2460212.3905918635	NaN	NaN	0	1.158065	NaN	-10.4	40	NaN	NaN	3924201.522085479	40145	38.38707102952913	2506
r_pp_light_00095.fits	0	60212.39113527769	2460212.3911352777	NaN	NaN	0	1.158377	NaN	-10.4	40	NaN	NaN	3787292.0257111173	39302	39.037712895377126	2466
r_pp_light_00096.fits	0	60212.39167954866	2460212.3916795487	NaN	NaN	0	1.158693	NaN	-10.4	40	NaN	NaN	4306490.710808899	42181	38.752304609218434	2495
r_pp_light_00097.fits	0	60212.392222847324	2460212.3922228473	NaN	NaN	0	1.159017	NaN	-10.4	40	NaN	NaN	4166464.12849887	40209	38.35352730171383	2509
r_pp_light_00099.fits	0	60212.393311447	2460212.393311447	NaN	NaN	0	1.159662	NaN	-10.4	40	NaN	NaN	4289150.070008857	40290	39.047795632468066	2427
r_pp_light_00100.fits	0	60212.39385635452	2460212.3938563545	NaN	NaN	0	1.159994	NaN	-10.4	40	NaN	NaN	4937133.061218043	39360	39.07455429497569	2468
r_pp_light_00101.fits	0	60212.39440170163	2460212.3944017016	NaN	NaN	0	1.160328	NaN	-10.4	40	NaN	NaN	5143508.803776112	37476	38.10117361392149	2471
r_pp_light_00102.fits	0	60212.39494644711	2460212.394946447	NaN	NaN	0	1.160659	NaN	-10.4	40	NaN	NaN	4344502.7798134545	39486	38.496768982229405	2476
r_pp_light_00103.fits	0	60212.39549070597	2460212.395490706	NaN	NaN	0	1.160991	NaN	-10.4	40	NaN	NaN	4182900.0749717904	38974	36.818292189397006	2471
r_pp_light_00104.fits	0	60212.39603538206	2460212.396035382	NaN	NaN	0	1.161325	NaN	-10.4	40	NaN	NaN	4546464.264947262	37449	36.90871878837495	2443
r_pp_light_00105.fits	0	60212.396579224616	2460212.3965792246	NaN	NaN	0	1.161674	NaN	-10.4	40	NaN	NaN	4252912.765483342	39927	35.951651893634164	2482
r_pp_light_00106.fits	0	60212.397123391274	2460212.3971233913	NaN	NaN	0	1.162013	NaN	-10.4	40	NaN	NaN	4237034.201977755	40507	38.06125760649087	2465
r_pp_light_00107.fits	0	60212.39766716445	2460212.3976671644	NaN	NaN	0	1.16236	NaN	-10.4	40	NaN	NaN	4016232.491480166	40277	38.36454581832733	2499
r_pp_light_00108.fits	0	60212.398211597465	2460212.3982115975	NaN	NaN	0	1.162708	NaN	-10.4	40	NaN	NaN	4028555.9750989075	37944	37.470588235294116	2482
r_pp_light_00109.fits	0	60212.398755821865	2460212.398755822	NaN	NaN	0	1.163055	NaN	-10.4	40	NaN	NaN	4046594.2264092383	40923	39.12038913660316	2467
r_pp_light_00110.fits	0	60212.399300196674	2460212.3993001967	NaN	NaN	0	1.163418	NaN	-10.4	40	NaN	NaN	3831602.914894256	39473	36.55651459103987	2433
r_pp_light_00111.fits	0	60212.39984582178	2460212.399845822	NaN	NaN	0	1.163771	NaN	-10.4	40	NaN	NaN	3968987.7318065665	39841	37.965702479338844	2420
r_pp_light_00112.fits	0	60212.400389213115	2460212.400389213	NaN	NaN	0	1.164134	NaN	-10.4	40	NaN	NaN	4987544.900177806	39191	38.77589764754437	2423
r_pp_light_00113.fits	0	60212.40093400469	2460212.4009340047	NaN	NaN	0	1.164492	NaN	-10.4	40	NaN	NaN	5083771.454172238	39911	40.350370659383536	2563
r_pp_light_00114.fits	0	60212.401478414424	2460212.4014784144	NaN	NaN	0	1.164863	NaN	-10.4	40	NaN	NaN	4655502.1425012	35275	38.45713107996703	2426
r_pp_light_00115.fits	0	60212.40202261601	2460212.402022616	NaN	NaN	0	1.165227	NaN	-10.4	40	NaN	NaN	4768426.840845566	37616	38.02885375494071	2530
r_pp_light_00116.fits	0	60212.40256697917	2460212.402566979	NaN	NaN	0	1.165598	NaN	-10.4	40	NaN	NaN	4772598.321848749	40151	36.92320396366639	2422
r_pp_light_00117.fits	0	60212.40311113419	2460212.403111134	NaN	NaN	0	1.165969	NaN	-10.4	40	NaN	NaN	3727877.7370695635	40561	37.0957361222848	2486
r_pp_light_00118.fits	0	60212.40365498839	2460212.4036549884	NaN	NaN	0	1.16634	NaN	-10.4	40	NaN	NaN	4210563.175675933	39883	40.12614042046807	2521
r_pp_light_00119.fits	0	60212.40419934038	2460212.4041993404	NaN	NaN	0	1.166713	NaN	-10.4	40	NaN	NaN	3645939.9255468976	38428	37.94685200327065	2446
r_pp_light_00120.fits	0	60212.40474354196	2460212.404743542	NaN	NaN	0	1.167106	NaN	-10.3	40	NaN	NaN	4987937.504569686	32764	40.89142857142857	2275
r_pp_light_00121.fits	0	60212.405289074406	2460212.4052890744	NaN	NaN	0	1.167488	NaN	-10.4	40	NaN	NaN	4463194.90569958	40898	40.16981907894737	2432
r_pp_light_00122.fits	0	60212.405834455974	2460212.405834456	NaN	NaN	0	1.167874	NaN	-10.4	40	NaN	NaN	3737669.257543029	42101	38.913197172034565	2546
r_pp_light_00123.fits	0	60212.40637781285	2460212.406377813	NaN	NaN	0	1.16826	NaN	-10.4	40	NaN	NaN	5066557.673086893	39074	38.071020408163264	2450
r_pp_light_00124.fits	0	60212.40692210663	2460212.4069221066	NaN	NaN	0	1.168655	NaN	-10.4	40	NaN	NaN	4031283.5933077466	39664	38.94065757818765	2494
r_pp_light_00125.fits	0	60212.407465393655	2460212.4074653937	NaN	NaN	0	1.16905	NaN	-10.4	40	NaN	NaN	5399348.888291875	36448	41.44878437624551	2509
r_pp_light_00126.fits	0	60212.40801006975	2460212.4080100697	NaN	NaN	0	1.169442	NaN	-10.4	40	NaN	NaN	4401607.682022986	38855	37.1047227926078	2435
r_pp_light_00127.fits	0	60212.40855393512	2460212.408553935	NaN	NaN	0	1.169832	NaN	-10.3	40	NaN	NaN	5638873.547973514	33962	40.5579797979798	2475
r_pp_light_00128.fits	0	60212.40909817163	2460212.4090981716	NaN	NaN	0	1.170237	NaN	-10.3	40	NaN	NaN	4652861.73353209	35065	39.62301101591187	2451
r_pp_light_00130.fits	0	60212.410185902845	2460212.410185903	NaN	NaN	0	1.171054	NaN	-10.4	40	NaN	NaN	4648771.896904541	42541	40.55369261477046	2505
r_pp_light_00131.fits	0	60212.41073196754	2460212.4107319675	NaN	NaN	0	1.171461	NaN	-10.4	40	NaN	NaN	4144669.2595335417	37518	40.299631600491196	2443
r_pp_light_00132.fits	0	60212.411276076455	2460212.4112760765	NaN	NaN	0	1.171874	NaN	-10.4	40	NaN	NaN	4069309.8548932886	32877	42.19301934398654	2378
r_pp_light_00133.fits	0	60212.41182150459	2460212.4118215046	NaN	NaN	0	1.172289	NaN	-10.4	40	NaN	NaN	4513617.676913619	37745	40.9397046759639	2438
r_pp_light_00134.fits	0	60212.412364930846	2460212.412364931	NaN	NaN	0	1.172711	NaN	-10.4	40	NaN	NaN	3811966.4484735816	39325	39.07976734524304	2407
r_pp_light_00135.fits	0	60212.412909097504	2460212.4129090975	NaN	NaN	0	1.17313	NaN	-10.4	40	NaN	NaN	3805082.213448201	41320	40.50242914979757	2470
r_pp_light_00136.fits	0	60212.41345331026	2460212.4134533103	NaN	NaN	0	1.173551	NaN	-10.4	40	NaN	NaN	3560292.7329042996	40399	40.527119325030135	2489
r_pp_light_00137.fits	0	60212.41399760451	2460212.4139976045	NaN	NaN	0	1.173975	NaN	-10.4	40	NaN	NaN	3748229.3725853497	39258	40.609874544718735	2471
r_pp_light_00138.fits	0	60212.41454224568	2460212.4145422457	NaN	NaN	0	1.174403	NaN	-10.4	40	NaN	NaN	4018039.9663442	39363	39.78542178542178	2442
r_pp_light_00139.fits	0	60212.415086505	2460212.415086505	NaN	NaN	0	1.17483	NaN	-10.4	40	NaN	NaN	4124195.5692547136	40665	41.051772202309834	2511
r_pp_light_00140.fits	0	60212.41563000018	2460212.41563	NaN	NaN	0	1.175261	NaN	-10.4	40	NaN	NaN	3907807.8946178323	41992	41.4788338658147	2504
r_pp_light_00141.fits	0	60212.41617619246	2460212.4161761925	NaN	NaN	0	1.175707	NaN	-10.3	40	NaN	NaN	4686590.615284207	41206	41.37574316290131	2523
r_pp_light_00142.fits	0	60212.41672090301	2460212.416720903	NaN	NaN	0	1.176145	NaN	-10.4	40	NaN	NaN	3926122.717773763	39318	40.00921105326392	2497
r_pp_light_00146.fits	0	60212.41889895825	2460212.4188989582	NaN	NaN	0	1.177922	NaN	-10.4	40	NaN	NaN	4652155.802628038	38696	39.98008298755187	2410
r_pp_light_00147.fits	0	60212.41944332188	2460212.419443322	NaN	NaN	0	1.178373	NaN	-10.4	40	NaN	NaN	4000740.2048611194	43867	40.30919446704638	2458
r_pp_light_00148.fits	0	60212.41998716444	2460212.4199871644	NaN	NaN	0	1.178826	NaN	-10.4	40	NaN	NaN	4367633.689072018	35584	40.414653784219	2484
r_pp_light_00151.fits	0	60212.42162216455	2460212.4216221645	NaN	NaN	0	1.180214	NaN	-10.4	40	NaN	NaN	4815404.170022035	42087	41.77467637540453	2472
r_pp_light_00152.fits	0	60212.42216645833	2460212.4221664583	NaN	NaN	0	1.180676	NaN	-10.4	40	NaN	NaN	3815831.4919241355	41159	41.04556962025316	2370
r_pp_light_00153.fits	0	60212.42271079868	2460212.4227107987	NaN	NaN	0	1.181143	NaN	-10.4	40	NaN	NaN	3789042.1621087985	44238	40.873514431239386	2356
r_pp_light_00154.fits	0	60212.423254247755	2460212.4232542478	NaN	NaN	0	1.181609	NaN	-10.4	40	NaN	NaN	4274793.370025399	39782	42.91253051261188	2458
r_pp_light_00155.fits	0	60212.42379890056	2460212.4237989006	NaN	NaN	0	1.182082	NaN	-10.3	40	NaN	NaN	4514473.896149935	39309	41.60383516931864	2451
r_pp_light_00156.fits	0	60212.42434284743	2460212.4243428474	NaN	NaN	0	1.182552	NaN	-10.4	40	NaN	NaN	4523761.069133725	33056	41.79468302658487	2445
r_pp_light_00157.fits	0	60212.424887326546	2460212.4248873265	NaN	NaN	0	1.183034	NaN	-10.4	40	NaN	NaN	4385051.782661958	43832	41.913025724785626	2449
r_pp_light_00158.fits	0	60212.425431053154	2460212.425431053	NaN	NaN	0	1.183514	NaN	-10.4	40	NaN	NaN	3743063.5385539536	40802	43.03866290777285	2483
r_pp_light_00159.fits	0	60212.425975393504	2460212.4259753935	NaN	NaN	0	1.184005	NaN	-10.4	40	NaN	NaN	3789087.729322202	41363	41.00456810631229	2408
r_pp_light_00160.fits	0	60212.42651965283	2460212.426519653	NaN	NaN	0	1.18449	NaN	-10.4	40	NaN	NaN	3903668.4895591973	40455	42.157722244981564	2441
r_pp_light_00161.fits	0	60212.4270661925	2460212.4270661925	NaN	NaN	0	1.184978	NaN	-10.4	40	NaN	NaN	3863144.2773144622	44675	43.00400480576692	2497
r_pp_light_00162.fits	0	60212.42760986136	2460212.4276098614	NaN	NaN	0	1.185468	NaN	-10.4	40	NaN	NaN	3656025.2430592263	45606	41.496945010183296	2455
r_pp_light_00163.fits	0	60212.428154467605	2460212.4281544676	NaN	NaN	0	1.185962	NaN	-10.4	40	NaN	NaN	3801971.5323133394	45029	40.98766447368421	2432
r_pp_light_00164.fits	0	60212.428697801195	2460212.428697801	NaN	NaN	0	1.186458	NaN	-10.4	40	NaN	NaN	4014485.877418837	42584	42.22712680577849	2492
r_pp_light_00165.fits	0	60212.42924221093	2460212.429242211	NaN	NaN	0	1.186957	NaN	-10.4	40	NaN	NaN	3969736.8827645	41501	43.99121054734319	2503
r_pp_light_00166.fits	0	60212.42978651635	2460212.4297865164	NaN	NaN	0	1.18746	NaN	-10.4	40	NaN	NaN	4326664.935874028	42279	44.656048387096774	2480
r_pp_light_00167.fits	0	60212.43033072911	2460212.430330729	NaN	NaN	0	1.187962	NaN	-10.4	40	NaN	NaN	3921071.4370153337	40183	43.82528641571195	2444
r_pp_light_00168.fits	0	60212.43087531254	2460212.4308753125	NaN	NaN	0	1.188472	NaN	-10.4	40	NaN	NaN	3837327.1440150295	41127	43.98607698607699	2442
r_pp_light_00169.fits	0	60212.43142062519	2460212.431420625	NaN	NaN	0	1.18898	NaN	-10.4	40	NaN	NaN	3696103.5987395444	41449	42.451309328968904	2444
r_pp_light_00170.fits	0	60212.43196390057	2460212.4319639006	NaN	NaN	0	1.189491	NaN	-10.4	40	NaN	NaN	4651293.314567887	40438	43.40478087649402	2510
r_pp_light_00171.fits	0	60212.43251039367	2460212.4325103937	NaN	NaN	0	1.190017	NaN	-10.4	40	NaN	NaN	3950091.309503861	38003	43.37956204379562	2466
r_pp_light_00172.fits	0	60212.43305526627	2460212.4330552663	NaN	NaN	0	1.190536	NaN	-10.4	40	NaN	NaN	3812790.599788046	42646	43.07256420709336	2453
r_pp_light_00173.fits	0	60212.43360070605	2460212.433600706	NaN	NaN	0	1.191056	NaN	-10.4	40	NaN	NaN	4084144.7753495956	39842	41.88649940262844	2511
r_pp_light_00174.fits	0	60212.434145023115	2460212.434145023	NaN	NaN	0	1.191579	NaN	-10.4	40	NaN	NaN	4180766.5259101912	40519	42.07278882776132	2363
r_pp_light_00175.fits	0	60212.434689641465	2460212.4346896415	NaN	NaN	0	1.192103	NaN	-10.4	40	NaN	NaN	3968134.5295284903	42343	42.580828594638504	2462
r_pp_light_00176.fits	0	60212.435233217664	2460212.4352332177	NaN	NaN	0	1.192631	NaN	-10.4	40	NaN	NaN	4251352.421575736	46450	42.983579638752055	2436
r_pp_light_00177.fits	0	60212.43577802088	2460212.435778021	NaN	NaN	0	1.19316	NaN	-10.4	40	NaN	NaN	4282601.764996588	40806	44.39708855640922	2473
r_pp_light_00178.fits	0	60212.436322234105	2460212.436322234	NaN	NaN	0	1.193694	NaN	-10.4	40	NaN	NaN	3983236.0694924844	41655	42.34547638110488	2498
r_pp_light_00179.fits	0	60212.436865602154	2460212.436865602	NaN	NaN	0	1.194229	NaN	-10.4	40	NaN	NaN	4482103.931538463	39239	44.912123677786816	2458
r_pp_light_00180.fits	0	60212.43740949081	2460212.437409491	NaN	NaN	0	1.194768	NaN	-10.3	40	NaN	NaN	3769265.7137610028	38857	43.130962004850446	2474
r_pp_light_00181.fits	0	60212.43795519695	2460212.437955197	NaN	NaN	0	1.195309	NaN	-10.4	40	NaN	NaN	3949175.633333627	41994	43.083539094650206	2430
r_pp_light_00182.fits	0	60212.438499560114	2460212.43849956	NaN	NaN	0	1.195853	NaN	-10.4	40	NaN	NaN	4063983.872376947	45367	44.058268362741074	2437
r_pp_light_00183.fits	0	60212.43904351862	2460212.4390435186	NaN	NaN	0	1.1964	NaN	-10.4	40	NaN	NaN	3868385.5074189445	46895	42.075794621026894	2454
r_pp_light_00184.fits	0	60212.43958784733	2460212.4395878473	NaN	NaN	0	1.196947	NaN	-10.4	40	NaN	NaN	4362465.874973178	38303	43.91537544696067	2517
r_pp_light_00185.fits	0	60212.44013122702	2460212.440131227	NaN	NaN	0	1.197499	NaN	-10.4	40	NaN	NaN	4157057.613713684	45969	42.826768488745984	2488
r_pp_light_00186.fits	0	60212.44067604188	2460212.440676042	NaN	NaN	0	1.198055	NaN	-10.4	40	NaN	NaN	4089707.1783597465	40175	45.07444267515923	2512
r_pp_light_00187.fits	0	60212.44122076407	2460212.441220764	NaN	NaN	0	1.198613	NaN	-10.4	40	NaN	NaN	4031768.5398940565	44390	44.45522698875469	2401
r_pp_light_00188.fits	0	60212.44176568324	2460212.4417656832	NaN	NaN	0	1.199174	NaN	-10.4	40	NaN	NaN	4183728.789245888	42317	43.509039775010045	2489
r_pp_light_00189.fits	0	60212.442310208455	2460212.4423102085	NaN	NaN	0	1.199737	NaN	-10.4	40	NaN	NaN	4220200.240215194	44766	43.997564935064936	2464
r_pp_light_00190.fits	0	60212.4428554629	2460212.442855463	NaN	NaN	0	1.200302	NaN	-10.4	40	NaN	NaN	3923836.9713583253	43681	44.51441152922338	2498
r_pp_light_00191.fits	0	60212.44340179395	2460212.443401794	NaN	NaN	0	1.200873	NaN	-10.4	40	NaN	NaN	4468440.728113802	38732	46.30048661800487	2466
r_pp_light_00192.fits	0	60212.44394599553	2460212.4439459955	NaN	NaN	0	1.201446	NaN	-10.4	40	NaN	NaN	4007436.6385975513	41956	44.02943548387097	2480
r_pp_light_00193.fits	0	60212.444489757065	2460212.444489757	NaN	NaN	0	1.202017	NaN	-10.4	40	NaN	NaN	3996591.086637316	40205	45.07780040733198	2455
r_pp_light_00194.fits	0	60212.44503451418	2460212.445034514	NaN	NaN	0	1.202594	NaN	-10.4	40	NaN	NaN	4160766.2702998063	42507	46.06845476381105	2498
r_pp_light_00195.fits	0	60212.445578321815	2460212.445578322	NaN	NaN	0	1.203173	NaN	-10.4	40	NaN	NaN	4061883.5073703527	40852	43.081829121540316	2493
r_pp_light_00196.fits	0	60212.4461234957	2460212.4461234957	NaN	NaN	0	1.203753	NaN	-10.4	40	NaN	NaN	3962569.137404416	38311	43.15303215303215	2457
r_pp_light_00197.fits	0	60212.44666790543	2460212.4466679054	NaN	NaN	0	1.204338	NaN	-10.3	40	NaN	NaN	4004900.972661899	39413	45.70848861283644	2415
r_pp_light_00198.fits	0	60212.44721269701	2460212.447212697	NaN	NaN	0	1.204926	NaN	-10.4	40	NaN	NaN	3837206.758714562	42062	45.561698717948715	2496
r_pp_light_00199.fits	0	60212.44775682874	2460212.4477568287	NaN	NaN	0	1.205516	NaN	-10.4	40	NaN	NaN	4106888.4449541853	43710	44.664332784184516	2428
r_pp_light_00200.fits	0	60212.44830150483	2460212.448301505	NaN	NaN	0	1.206109	NaN	-10.4	40	NaN	NaN	4326676.119106044	40022	44.09287796751354	2401
r_pp_light_00201.fits	0	60212.44884702563	2460212.4488470256	NaN	NaN	0	1.206705	NaN	-10.4	40	NaN	NaN	4145771.543977219	42130	44.767393989296004	2429
r_pp_light_00202.fits	0	60212.44939130824	2460212.4493913082	NaN	NaN	0	1.207301	NaN	-10.4	40	NaN	NaN	4284876.22284108	43258	44.69610598153352	2491
r_pp_light_00203.fits	0	60212.44993633125	2460212.4499363312	NaN	NaN	0	1.207903	NaN	-10.4	40	NaN	NaN	3870841.6721626474	43263	45.89434585224928	2423
r_pp_light_00204.fits	0	60212.4504807177	2460212.4504807177	NaN	NaN	0	1.208504	NaN	-10.4	40	NaN	NaN	3853281.5842849836	42018	46.0920245398773	2445
r_pp_light_00205.fits	0	60212.45102475723	2460212.451024757	NaN	NaN	0	1.209112	NaN	-10.4	40	NaN	NaN	3913951.9913130463	45810	44.54679802955665	2436
r_pp_light_00206.fits	0	60212.45156956045	2460212.4515695604	NaN	NaN	0	1.209719	NaN	-10.4	40	NaN	NaN	3506493.6537815444	49206	45.54726976365118	2454
r_pp_light_00207.fits	0	60212.45211424772	2460212.4521142477	NaN	NaN	0	1.210331	NaN	-10.4	40	NaN	NaN	3884775.387129771	42751	46.905538857878916	2329
r_pp_light_00208.fits	0	60212.45265920134	2460212.4526592013	NaN	NaN	0	1.210946	NaN	-10.4	40	NaN	NaN	4018274.6772410558	45966	43.9235221165771	2419
r_pp_light_00209.fits	0	60212.4532040162	2460212.453204016	NaN	NaN	0	1.211563	NaN	-10.4	40	NaN	NaN	3822030.1751120943	44678	44.913061224489795	2450
r_pp_light_00210.fits	0	60212.45374832209	2460212.453748322	NaN	NaN	0	1.212183	NaN	-10.4	40	NaN	NaN	3785499.679798646	47722	44.62726906010488	2479
r_pp_light_00211.fits	0	60212.454295034986	2460212.454295035	NaN	NaN	0	1.212808	NaN	-10.4	40	NaN	NaN	3940709.8535329886	43702	45.93024210094379	2437
r_pp_light_00212.fits	0	60212.45483880816	2460212.454838808	NaN	NaN	0	1.21343	NaN	-10.4	40	NaN	NaN	3633377.790891087	46423	44.68955709061357	2461
r_pp_light_00213.fits	0	60212.455383437686	2460212.4553834377	NaN	NaN	0	1.214058	NaN	-10.4	40	NaN	NaN	3895298.4843770866	44096	44.23570547099959	2431
r_pp_light_00214.fits	0	60212.455928252544	2460212.4559282525	NaN	NaN	0	1.214689	NaN	-10.4	40	NaN	NaN	3965729.218974288	42109	44.57557189542484	2448
r_pp_light_00215.fits	0	60212.4564720951	2460212.456472095	NaN	NaN	0	1.215322	NaN	-10.4	40	NaN	NaN	3902052.851483248	42737	43.51056051990252	2462
