Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00119.fits	0	60224.483480104245	2460224.4834801042	NaN	NaN	0	1.299985	NaN	-10.3	40	NaN	NaN	3212432.8104964783	36268	37.416843896214374	2351
r_pp_light_00120.fits	0	60224.484024282545	2460224.4840242825	NaN	NaN	0	1.300901	NaN	-10.4	40	NaN	NaN	3441466.207605238	35585	35.438315789473684	2375
r_pp_light_00121.fits	0	60224.48456891207	2460224.484568912	NaN	NaN	0	1.30182	NaN	-10.4	40	NaN	NaN	3374615.3118389626	35259	36.13628546861565	2326
r_pp_light_00122.fits	0	60224.48511266196	2460224.485112662	NaN	NaN	0	1.302721	NaN	-10.4	40	NaN	NaN	3434204.4933150844	36369	37.43056179775281	2225
r_pp_light_00123.fits	0	60224.48565672478	2460224.485656725	NaN	NaN	0	1.303644	NaN	-10.4	40	NaN	NaN	3149966.7486026566	37744	36.27415254237288	2360
r_pp_light_00124.fits	0	60224.48620081041	2460224.4862008104	NaN	NaN	0	1.30457	NaN	-10.4	40	NaN	NaN	3261175.936357485	36515	36.52010050251256	2388
r_pp_light_00125.fits	0	60224.48674373841	2460224.4867437384	NaN	NaN	0	1.305498	NaN	-10.4	40	NaN	NaN	3184685.705532169	37213	36.38645245332175	2303
r_pp_light_00126.fits	0	60224.48728740774	2460224.4872874077	NaN	NaN	0	1.306407	NaN	-10.4	40	NaN	NaN	3214359.3885731227	36460	36.01665166516651	2222
r_pp_light_00127.fits	0	60224.48783115763	2460224.4878311576	NaN	NaN	0	1.30734	NaN	-10.4	40	NaN	NaN	3274895.4375563683	35138	34.46513642269381	2309
r_pp_light_00128.fits	0	60224.488376041874	2460224.488376042	NaN	NaN	0	1.308279	NaN	-10.4	40	NaN	NaN	3560073.2936578793	37776	37.02300292764534	2391
r_pp_light_00129.fits	0	60224.488919421565	2460224.4889194216	NaN	NaN	0	1.309195	NaN	-10.4	40	NaN	NaN	3598456.67753136	37265	34.95517841601392	2298
r_pp_light_00130.fits	0	60224.489463171456	2460224.4894631715	NaN	NaN	0	1.310135	NaN	-10.4	40	NaN	NaN	3646420.097736774	36366	34.46615252784919	2334
r_pp_light_00131.fits	0	60224.490006863605	2460224.4900068636	NaN	NaN	0	1.311078	NaN	-10.4	40	NaN	NaN	3817453.7993547176	33769	37.0031376064545	2231
r_pp_light_00132.fits	0	60224.49055038206	2460224.490550382	NaN	NaN	0	1.312004	NaN	-10.4	40	NaN	NaN	3637853.432063623	35119	37.11584327086882	2348
