Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00023.fits	0	60224.43125550961	2460224.4312555096	NaN	NaN	0	1.224463	NaN	-10.4	40	NaN	NaN	3918908.1771253743	46301	33.87149187592319	2031	439877.3254467453	16913	16.013759213759215	2035
r_pp_light_00024.fits	0	60224.431800161954	2460224.431800162	NaN	NaN	0	1.225129	NaN	-10.4	40	NaN	NaN	3732607.4950544275	45351	36.05609284332689	2068	442824.4806346476	18270	17.869652742828386	1987
r_pp_light_00025.fits	0	60224.43234400498	2460224.432344005	NaN	NaN	0	1.225781	NaN	-10.3	40	NaN	NaN	3869407.182744473	40482	34.500720807304184	2081	439722.6248983801	15799	16.388944723618092	1990
r_pp_light_00026.fits	0	60224.432888206095	2460224.432888206	NaN	NaN	0	1.226453	NaN	-10.4	40	NaN	NaN	3874462.996174806	44956	36.04295704295704	2002	440307.18214308977	17335	16.52465483234714	2028
r_pp_light_00027.fits	0	60224.43343200255	2460224.4334320026	NaN	NaN	0	1.227126	NaN	-10.4	40	NaN	NaN	3714968.253545698	47196	35.88619119878604	1977	438948.3579787297	17555	18.818091451292247	2012
r_pp_light_00028.fits	0	60224.433977708686	2460224.4339777087	NaN	NaN	0	1.227802	NaN	-10.4	40	NaN	NaN	3650197.1869430966	43559	34.877176015473886	2068	438792.5507529808	19804	15.928891098955743	2011
r_pp_light_00029.fits	0	60224.434521551244	2460224.4345215512	NaN	NaN	0	1.228482	NaN	-10.4	40	NaN	NaN	4059014.764729237	42649	31.36848635235732	2418	443762.33798540494	14913	15.876998223801065	2252
r_pp_light_00030.fits	0	60224.435066782404	2460224.4350667824	NaN	NaN	0	1.229164	NaN	-10.3	40	NaN	NaN	3597315.5467370725	45165	33.61320293398533	2045	440123.2879707116	20565	16.134218289085545	2034
r_pp_light_00031.fits	0	60224.43561159726	2460224.4356115973	NaN	NaN	0	1.229848	NaN	-10.3	40	NaN	NaN	4173136.979880361	39053	33.09242994562944	2391	438697.9087610435	14789	17.950909860347018	2363
r_pp_light_00032.fits	0	60224.43615525495	2460224.436155255	NaN	NaN	0	1.230535	NaN	-10.4	40	NaN	NaN	3742428.7440496515	46659	37.84743202416919	1986	438963.3163456622	17916	17.08223350253807	1970
r_pp_light_00033.fits	0	60224.4366993634	2460224.4366993634	NaN	NaN	0	1.231224	NaN	-10.3	40	NaN	NaN	3582998.8997900872	45189	35.964444444444446	2025	436432.37440589874	20012	17.480730223123732	1972
r_pp_light_00034.fits	0	60224.43724357663	2460224.4372435766	NaN	NaN	0	1.231916	NaN	-10.3	40	NaN	NaN	3722210.510574162	44825	37.09691848906561	2012	436889.648050707	18901	17.445038910505836	2056
r_pp_light_00035.fits	0	60224.437787095085	2460224.437787095	NaN	NaN	0	1.23261	NaN	-10.4	40	NaN	NaN	3603594.756157969	45206	34.38406900050736	1971	436074.6126234671	18593	17.031925343811395	2036
r_pp_light_00036.fits	0	60224.43833076395	2460224.438330764	NaN	NaN	0	1.23329	NaN	-10.4	40	NaN	NaN	3744167.634000745	44971	36.68703794972893	2029	434214.826898273	17099	17.125804853888063	2019
r_pp_light_00037.fits	0	60224.438874699175	2460224.438874699	NaN	NaN	0	1.23399	NaN	-10.4	40	NaN	NaN	3675562.604610499	42279	33.643756050338816	2066	438794.04622539546	16618	17.62343297974928	2074
r_pp_light_00038.fits	0	60224.43941966444	2460224.4394196644	NaN	NaN	0	1.234695	NaN	-10.4	40	NaN	NaN	3598771.444630396	47517	34.892218463025614	2069	438117.9087043193	19791	19.01277013752456	2036
r_pp_light_00039.fits	0	60224.43996343762	2460224.4399634376	NaN	NaN	0	1.235398	NaN	-10.4	40	NaN	NaN	3730987.878062132	43853	36.122211445198836	2062	439054.60550388345	17970	18.922805247225025	1982
r_pp_light_00040.fits	0	60224.440507569816	2460224.44050757	NaN	NaN	0	1.236106	NaN	-10.4	40	NaN	NaN	3891914.227198649	40159	33.59652173913044	2300	437079.1758848415	16656	17.02526926263463	2414
r_pp_light_00041.fits	0	60224.44105159724	2460224.4410515972	NaN	NaN	0	1.236816	NaN	-10.4	40	NaN	NaN	4296982.601057951	39090	34.48538529672276	2258	438181.68951315916	12366	17.501654259718777	2418
r_pp_light_00042.fits	0	60224.44159525493	2460224.441595255	NaN	NaN	0	1.237529	NaN	-10.4	40	NaN	NaN	4473247.305868989	38103	32.130943102104446	2566	438997.3742115513	10713	18.67258382642998	2535
r_pp_light_00043.fits	0	60224.44213877339	2460224.4421387734	NaN	NaN	0	1.238244	NaN	-10.4	40	NaN	NaN	3830226.8473394397	40818	37.04304304304304	1998	440948.98204909684	15243	18.99108910891089	2020
r_pp_light_00044.fits	0	60224.44268234959	2460224.4426823496	NaN	NaN	0	1.238963	NaN	-10.4	40	NaN	NaN	3972010.007334219	45924	38.13026052104208	1996	441262.95129319816	15569	19.066311713455953	2066
r_pp_light_00045.fits	0	60224.44322723383	2460224.443227234	NaN	NaN	0	1.239669	NaN	-10.3	40	NaN	NaN	4005568.419139032	45860	37.67433537832311	1956	439406.5853998951	12883	17.532460996477102	1987
r_pp_light_00046.fits	0	60224.44377156254	2460224.4437715625	NaN	NaN	0	1.240392	NaN	-10.4	40	NaN	NaN	3975685.1475909217	39649	33.42361684558217	2422	441437.78678840253	14674	18.162207357859533	2392
r_pp_light_00047.fits	0	60224.44431489613	2460224.444314896	NaN	NaN	0	1.241116	NaN	-10.4	40	NaN	NaN	4096422.6145737013	41121	32.81170018281536	2188	441077.1429781199	13838	19.79268292682927	2132
r_pp_light_00048.fits	0	60224.44485982647	2460224.4448598265	NaN	NaN	0	1.241846	NaN	-10.4	40	NaN	NaN	4031181.4459355553	40156	33.86083333333333	2400	443535.4436459026	15093	19.059019118869493	2406
r_pp_light_00049.fits	0	60224.44540369231	2460224.4454036923	NaN	NaN	0	1.242578	NaN	-10.4	40	NaN	NaN	3998864.8538731257	39149	33.00375782881002	2395	442125.7011531262	13953	15.96063688633348	2261
r_pp_light_00050.fits	0	60224.44594770856	2460224.4459477086	NaN	NaN	0	1.243312	NaN	-10.4	40	NaN	NaN	3918866.182757679	37936	33.530534351145036	2358	442855.59805322794	14087	18.91568791946309	2384
r_pp_light_00051.fits	0	60224.446491794195	2460224.446491794	NaN	NaN	0	1.244047	NaN	-10.4	40	NaN	NaN	4014163.411951068	43337	32.309456740442656	2485	442808.7407397122	13241	21.005513146734522	2358
r_pp_light_00052.fits	0	60224.44703543978	2460224.44703544	NaN	NaN	0	1.244786	NaN	-10.4	40	NaN	NaN	4096233.01382257	38777	34.89005455308435	2383	440808.9246361009	13889	20.92	2300
r_pp_light_00053.fits	0	60224.447579120286	2460224.4475791203	NaN	NaN	0	1.245512	NaN	-10.4	40	NaN	NaN	4322456.767180393	40995	33.587641357027465	2476	440498.93611690175	11082	20.553336166595834	2353
r_pp_light_00054.fits	0	60224.44812312536	2460224.4481231254	NaN	NaN	0	1.246257	NaN	-10.3	40	NaN	NaN	4908604.74026502	39021	31.969782433521353	2482	440417.27312805067	8367	19.482307692307693	2600
r_pp_light_00055.fits	0	60224.44866729202	2460224.448667292	NaN	NaN	0	1.247004	NaN	-10.4	40	NaN	NaN	4775386.841861216	37406	31.477834444880344	2549	440227.4782984728	8485	18.518664047151276	2545
r_pp_light_00056.fits	0	60224.44921079883	2460224.449210799	NaN	NaN	0	1.247754	NaN	-10.4	40	NaN	NaN	4526605.394614677	38966	35.4599173553719	2420	439398.5751821192	9751	20.4982905982906	2340
r_pp_light_00057.fits	0	60224.4497548379	2460224.449754838	NaN	NaN	0	1.248506	NaN	-10.4	40	NaN	NaN	4434369.662299412	39883	35.50088105726872	2270	439378.4667538711	10478	20.47833264548081	2423
r_pp_light_00058.fits	0	60224.450299745426	2460224.4502997454	NaN	NaN	0	1.249262	NaN	-10.4	40	NaN	NaN	4794384.960710403	38908	34.914529914529915	1989	439766.6707537503	9269	20.51766304347826	2208
r_pp_light_00059.fits	0	60224.45084335655	2460224.4508433565	NaN	NaN	0	1.250019	NaN	-10.4	40	NaN	NaN	4253121.587023747	37677	33.90681726502622	2479	438915.20930534834	11235	21.027222458528286	2351
r_pp_light_00060.fits	0	60224.451387025416	2460224.4513870254	NaN	NaN	0	1.250764	NaN	-10.4	40	NaN	NaN	4491914.3191481205	39871	35.48816568047337	2366	439126.6688264872	9065	18.936725096194955	2339
r_pp_light_00061.fits	0	60224.45193044003	2460224.45193044	NaN	NaN	0	1.251525	NaN	-10.4	40	NaN	NaN	4242333.766804142	38253	34.35034305317324	2332	442969.4387049798	10890	18.50513259195894	2338
r_pp_light_00062.fits	0	60224.4524741089	2460224.452474109	NaN	NaN	0	1.252292	NaN	-10.4	40	NaN	NaN	4259363.345490277	38256	35.16323024054983	2328	439568.8539272349	12032	20.124792703150913	2412
r_pp_light_00063.fits	0	60224.45301849535	2460224.4530184953	NaN	NaN	0	1.25306	NaN	-10.4	40	NaN	NaN	4181323.3634114396	36342	35.01642178046672	2314	432871.7646508475	10525	20.18784067085954	2385
r_pp_light_00064.fits	0	60224.453562175855	2460224.453562176	NaN	NaN	0	1.25383	NaN	-10.3	40	NaN	NaN	4067403.4078944568	39512	34.14725184577522	2438	430529.96368591744	12440	20.848786828422877	2308
r_pp_light_00065.fits	0	60224.45410562493	2460224.454105625	NaN	NaN	0	1.254587	NaN	-10.4	40	NaN	NaN	3955889.0361432373	41526	33.46768707482993	2352	436200.07972014905	11956	20.471318493150687	2336
r_pp_light_00066.fits	0	60224.4546493059	2460224.454649306	NaN	NaN	0	1.255361	NaN	-10.3	40	NaN	NaN	4087975.943273342	44587	33.569327731092436	2380	439761.4365129421	11627	20.60575296108291	2364
r_pp_light_00067.fits	0	60224.455192939844	2460224.45519294	NaN	NaN	0	1.256141	NaN	-10.4	40	NaN	NaN	4116417.71251588	39321	34.93984962406015	2394	441510.2956409503	11078	20.30067001675042	2388
r_pp_light_00068.fits	0	60224.455738946795	2460224.455738947	NaN	NaN	0	1.256924	NaN	-10.3	40	NaN	NaN	4203037.240905996	38027	34.421548545678	2441	437676.75068593567	10884	20.404335139641518	2399
r_pp_light_00069.fits	0	60224.45628270833	2460224.4562827083	NaN	NaN	0	1.257709	NaN	-10.4	40	NaN	NaN	4293664.285085223	39396	34.76073098172546	2353	437351.3219196837	10969	19.418742085268047	2369
r_pp_light_00070.fits	0	60224.456826504786	2460224.456826505	NaN	NaN	0	1.258496	NaN	-10.4	40	NaN	NaN	4150510.097831853	39618	37.117252931323286	2388	436171.9419690833	11568	22.853658536585368	2378
r_pp_light_00071.fits	0	60224.45737025468	2460224.4573702547	NaN	NaN	0	1.259267	NaN	-10.4	40	NaN	NaN	4144520.154965587	36559	33.44811905746176	2419	427367.19377438386	9912	20.8083857442348	2385
r_pp_light_00072.fits	0	60224.45791327581	2460224.457913276	NaN	NaN	0	1.260058	NaN	-10.4	40	NaN	NaN	4684370.753797054	38069	35.88560411311054	2334	426811.77434745175	7369	21.436889077773056	2353
r_pp_light_00073.fits	0	60224.45845719939	2460224.4584571994	NaN	NaN	0	1.260852	NaN	-10.4	40	NaN	NaN	4352215.325186737	41484	35.38048986486486	2368	420540.276537358	8465	21.826931194596877	2369
r_pp_light_00074.fits	0	60224.45900093764	2460224.4590009376	NaN	NaN	0	1.261649	NaN	-10.4	40	NaN	NaN	4278512.935639367	38393	36.52252252252252	2109	415061.6962278831	9560	19.91693585602215	2167
r_pp_light_00075.fits	0	60224.45954479184	2460224.459544792	NaN	NaN	0	1.262448	NaN	-10.3	40	NaN	NaN	4011000.04338843	36843	35.49445865302643	2346	423791.4527186386	11255	20.972872996300865	2433
r_pp_light_00076.fits	0	60224.46008848399	2460224.460088484	NaN	NaN	0	1.263233	NaN	-10.4	40	NaN	NaN	4116268.7690285826	38021	34.469362234264274	2399	411396.16717086534	10289	22.012730465320455	2278
r_pp_light_00077.fits	0	60224.4606318865	2460224.4606318865	NaN	NaN	0	1.264037	NaN	-10.4	40	NaN	NaN	3955249.3732548472	38633	35.03150572831424	2444	398688.13057152624	9580	22.43407960199005	2412
r_pp_light_00078.fits	0	60224.46117692161	2460224.4611769216	NaN	NaN	0	1.264847	NaN	-10.4	40	NaN	NaN	3945293.7157943877	39269	37.31294236602629	1978	404310.71750274545	10075	21.83494159471813	1969
r_pp_light_00079.fits	0	60224.461721041705	2460224.4617210417	NaN	NaN	0	1.265657	NaN	-10.4	40	NaN	NaN	4005849.0400773324	40270	34.60198183319571	2422	411892.6008898408	10160	20.685929648241206	2388
r_pp_light_00080.fits	0	60224.46226460673	2460224.4622646067	NaN	NaN	0	1.266469	NaN	-10.3	40	NaN	NaN	3920778.6332531506	38039	35.99578592498946	2373	415086.8276050007	12224	21.342224045958144	2437
r_pp_light_00081.fits	0	60224.46280831052	2460224.4628083105	NaN	NaN	0	1.267266	NaN	-10.4	40	NaN	NaN	3870029.2254272387	35713	34.23908149482215	2221	405426.54826373426	11406	21.804259175351156	2207
r_pp_light_00082.fits	0	60224.46335339127	2460224.4633533913	NaN	NaN	0	1.268086	NaN	-10.4	40	NaN	NaN	3851348.4403642854	39736	38.41784274193548	1984	396466.8558184375	10385	22.71743388834476	2042
r_pp_light_00083.fits	0	60224.4638971067	2460224.4638971067	NaN	NaN	0	1.268907	NaN	-10.4	40	NaN	NaN	3915409.4895595275	36279	36.87395659432387	2396	400722.0524642416	10470	22.956792687993353	2407
r_pp_light_00084.fits	0	60224.46444076393	2460224.464440764	NaN	NaN	0	1.26973	NaN	-10.4	40	NaN	NaN	3840358.6195689626	40164	39.41625371655104	2018	393303.6951467184	9838	21.60717749757517	2062
r_pp_light_00085.fits	0	60224.464984872844	2460224.464984873	NaN	NaN	0	1.270555	NaN	-10.4	40	NaN	NaN	3574601.9322227626	37767	39.64470473401659	2049	376721.04373810877	11303	25.44566850275413	1997
r_pp_light_00086.fits	0	60224.46552854171	2460224.4655285417	NaN	NaN	0	1.271366	NaN	-10.3	40	NaN	NaN	3682722.0504207895	35592	35.58841201716738	2330	356574.95186068246	9445	23.796540362438222	2428
r_pp_light_00087.fits	0	60224.466072650626	2460224.4660726506	NaN	NaN	0	1.272197	NaN	-10.4	40	NaN	NaN	3823401.5818243683	34959	35.501771479185116	2258	359386.92451374937	8437	23.46847635726795	2284
r_pp_light_00088.fits	0	60224.466618159786	2460224.46661816	NaN	NaN	0	1.273033	NaN	-10.4	40	NaN	NaN	3382060.476031622	37284	38.919822921790455	2033	352879.20097515883	9686	23.049394673123487	2065
r_pp_light_00089.fits	0	60224.46716184029	2460224.4671618403	NaN	NaN	0	1.273869	NaN	-10.4	40	NaN	NaN	3591051.402811781	34035	36.920169851380045	2355	325743.9912472327	7708	25.119918699186993	2460
r_pp_light_00090.fits	0	60224.46770476876	2460224.4677047688	NaN	NaN	0	1.274689	NaN	-10.4	40	NaN	NaN	3513329.668889648	36189	40.19221041982802	1977	327406.13416031905	8838	25.124214596423393	2069
r_pp_light_00091.fits	0	60224.46824879665	2460224.4682487966	NaN	NaN	0	1.27553	NaN	-10.4	40	NaN	NaN	3228314.9466721383	36944	39.54803384768542	2009	343227.7426568833	11897	26.015663240332845	2043
r_pp_light_00092.fits	0	60224.468792465515	2460224.4687924655	NaN	NaN	0	1.276374	NaN	-10.4	40	NaN	NaN	3222655.979059797	36260	39.22854340362923	2039	344507.64348896	11794	26.800515463917527	1940
r_pp_light_00093.fits	0	60224.46933677094	2460224.469336771	NaN	NaN	0	1.277221	NaN	-10.4	40	NaN	NaN	3159022.9973239894	38038	38.67433537832311	1956	337960.4629273259	11622	25.836552748885588	2019
r_pp_light_00094.fits	0	60224.46988057904	2460224.469880579	NaN	NaN	0	1.278053	NaN	-10.4	40	NaN	NaN	3596737.813646176	36914	41.37605042016807	1904	355733.76359680993	8885	27.343549184379633	2023
r_pp_light_00095.fits	0	60224.47042468749	2460224.4704246875	NaN	NaN	0	1.278904	NaN	-10.4	40	NaN	NaN	3639831.390883165	36424	39.1072319201995	2005	367562.07896435476	9469	24.145772594752188	2058
r_pp_light_00096.fits	0	60224.470968414564	2460224.4709684146	NaN	NaN	0	1.279758	NaN	-10.4	40	NaN	NaN	3476906.4497196604	38828	41.51316443119722	2013	359141.7503229729	10307	27.16552734375	2048
r_pp_light_00097.fits	0	60224.47151215281	2460224.471512153	NaN	NaN	0	1.280614	NaN	-10.4	40	NaN	NaN	3854085.328780976	36976	39.94521249359959	1953	358934.1599356306	8093	27.171229467396714	2009
r_pp_light_00098.fits	0	60224.47205690993	2460224.47205691	NaN	NaN	0	1.281457	NaN	-10.4	40	NaN	NaN	3735134.8034039643	36363	40.44444444444444	1998	366742.25743026286	8295	26.040588533739218	1971
r_pp_light_00099.fits	0	60224.47260071756	2460224.4726007176	NaN	NaN	0	1.282319	NaN	-10.4	40	NaN	NaN	3392492.239274613	37140	39.48135426889107	2038	359536.8872412796	10375	25.31282051282051	1950
r_pp_light_00100.fits	0	60224.47314437525	2460224.4731443753	NaN	NaN	0	1.283183	NaN	-10.4	40	NaN	NaN	3306960.6232819958	35680	41.4019019019019	1998	323472.8055494525	8323	26.10660877954655	2073
r_pp_light_00101.fits	0	60224.47368857637	2460224.4736885764	NaN	NaN	0	1.284051	NaN	-10.4	40	NaN	NaN	3354258.3164452324	35125	42.01392342118349	2011	315235.67064517963	8094	28.343537414965986	2058
r_pp_light_00102.fits	0	60224.47423237283	2460224.474232373	NaN	NaN	0	1.284902	NaN	-10.4	40	NaN	NaN	3207297.8817456886	35970	41.08991008991009	2002	312780.755587433	7828	28.246191646191647	2035
r_pp_light_00103.fits	0	60224.47477570595	2460224.474775706	NaN	NaN	0	1.285774	NaN	-10.3	40	NaN	NaN	3545616.5372856646	35427	37.60077186963979	2332	331163.99278058717	7136	27.070124481327802	2410
r_pp_light_00104.fits	0	60224.47531936364	2460224.4753193636	NaN	NaN	0	1.286647	NaN	-10.4	40	NaN	NaN	3641700.3403940266	35451	35.505780346820806	2422	312642.7134626823	6295	26.914902624894157	2362
r_pp_light_00105.fits	0	60224.47586302087	2460224.475863021	NaN	NaN	0	1.287526	NaN	-10.4	40	NaN	NaN	3568688.7143354923	35659	39.707019328585965	1966	319179.3783852693	6467	25.832292167227294	2081
r_pp_light_00106.fits	0	60224.476407940034	2460224.47640794	NaN	NaN	0	1.288387	NaN	-10.4	40	NaN	NaN	3352284.819863771	39180	38.14300100704934	1986	355053.3489029819	9184	24.570029382957884	2042
r_pp_light_00107.fits	0	60224.476951967925	2460224.476951968	NaN	NaN	0	1.28927	NaN	-10.3	40	NaN	NaN	3496997.7025311883	38417	39.17664821338702	1987	359775.07732336246	8030	25.854517611026033	1959
r_pp_light_00108.fits	0	60224.477497372776	2460224.477497373	NaN	NaN	0	1.290158	NaN	-10.3	40	NaN	NaN	3778486.620868294	35522	38.37932647333957	2138	371422.4549189743	8521	26.61484264913105	2129
r_pp_light_00109.fits	0	60224.47804141231	2460224.4780414123	NaN	NaN	0	1.291027	NaN	-10.3	40	NaN	NaN	3446934.6419861563	36959	38.9398266190719	1961	374786.5676877759	11266	25.43293556085919	2095
r_pp_light_00110.fits	0	60224.4785851161	2460224.478585116	NaN	NaN	0	1.291917	NaN	-10.4	40	NaN	NaN	3392124.493793046	36949	39.3305912596401	1945	375753.4911277722	10957	23.275305623471883	2045
r_pp_light_00111.fits	0	60224.479128773324	2460224.4791287733	NaN	NaN	0	1.292809	NaN	-10.4	40	NaN	NaN	3499221.705481801	38923	40.65524296675192	1955	376466.39635694923	10084	26.89425981873112	1986
r_pp_light_00112.fits	0	60224.47967292834	2460224.4796729283	NaN	NaN	0	1.293705	NaN	-10.4	40	NaN	NaN	3411905.315758141	37922	40.968671045982816	1979	371769.40302999865	10233	26.213228035538005	2026
r_pp_light_00113.fits	0	60224.48021716438	2460224.4802171644	NaN	NaN	0	1.294584	NaN	-10.4	40	NaN	NaN	3257721.0080450894	38144	39.627848101265826	1975	376335.42658833106	12075	26.441365660564077	2021
r_pp_light_00114.fits	0	60224.4807613194	2460224.4807613194	NaN	NaN	0	1.295484	NaN	-10.4	40	NaN	NaN	3599358.872400586	37093	39.002501250625315	1999	375818.90003409865	9604	25.916833667334668	1996
r_pp_light_00115.fits	0	60224.48130467627	2460224.4813046763	NaN	NaN	0	1.296387	NaN	-10.3	40	NaN	NaN	3658078.733381745	36043	36.530940009447335	2117	371515.49167537	8491	22.848275862068967	2175
r_pp_light_00116.fits	0	60224.48184831021	2460224.48184831	NaN	NaN	0	1.297292	NaN	-10.4	40	NaN	NaN	3714414.5505592343	35514	36.97412677878396	2319	366664.6256158628	8170	25.52843803056027	2356
r_pp_light_00117.fits	0	60224.48239155114	2460224.482391551	NaN	NaN	0	1.298179	NaN	-10.4	40	NaN	NaN	3460941.520929691	34742	40.02345309381238	2004	366863.7611282795	9535	28.273370389085397	1979
r_pp_light_00118.fits	0	60224.482936354354	2460224.4829363544	NaN	NaN	0	1.299092	NaN	-10.4	40	NaN	NaN	3202225.0513963485	37594	39.72606924643585	1964	344374.88279262534	9296	25.26466380543634	2097
r_pp_light_00119.fits	0	60224.483480104245	2460224.4834801042	NaN	NaN	0	1.299985	NaN	-10.3	40	NaN	NaN	3194826.673431536	36172	40.091001525165225	1967	336396.2176495566	9243	27.082278481012658	2054
r_pp_light_00120.fits	0	60224.484024282545	2460224.4840242825	NaN	NaN	0	1.300901	NaN	-10.4	40	NaN	NaN	3418660.2044258146	35890	38.55091902632886	2013	349441.15756316436	8668	27.535802469135803	2025
r_pp_light_00121.fits	0	60224.48456891207	2460224.484568912	NaN	NaN	0	1.30182	NaN	-10.4	40	NaN	NaN	3349327.8394925576	35196	38.332825203252035	1968	343790.1210946631	8594	25.988430583501007	1988
r_pp_light_00122.fits	0	60224.48511266196	2460224.485112662	NaN	NaN	0	1.302721	NaN	-10.4	40	NaN	NaN	3411011.7370930477	35967	40.51160391954616	1939	344145.5905377536	8348	28.071216617210684	2022
r_pp_light_00123.fits	0	60224.48565672478	2460224.485656725	NaN	NaN	0	1.303644	NaN	-10.4	40	NaN	NaN	3129571.8205090584	38005	38.8834808259587	2034	332773.4814624812	9430	28.075247524752474	2020
r_pp_light_00124.fits	0	60224.48620081041	2460224.4862008104	NaN	NaN	0	1.30457	NaN	-10.4	40	NaN	NaN	3243982.505233591	36449	39.417162698412696	2016	346049.9486385146	9060	27.328692192938835	2011
r_pp_light_00125.fits	0	60224.48674373841	2460224.4867437384	NaN	NaN	0	1.305498	NaN	-10.4	40	NaN	NaN	3141761.571336269	37477	43.11170528817588	1683	346047.7814115214	9536	28.596363636363638	1650
r_pp_light_00126.fits	0	60224.48728740774	2460224.4872874077	NaN	NaN	0	1.306407	NaN	-10.4	40	NaN	NaN	3194777.055181475	36221	39.38863750628457	1989	352219.3166586946	10099	26.368525896414344	2008
r_pp_light_00127.fits	0	60224.48783115763	2460224.4878311576	NaN	NaN	0	1.30734	NaN	-10.4	40	NaN	NaN	3255700.4496484213	36151	36.55414979757085	1976	366215.1817318667	8958	25.59942363112392	2082
r_pp_light_00128.fits	0	60224.488376041874	2460224.488376042	NaN	NaN	0	1.308279	NaN	-10.4	40	NaN	NaN	3537999.012751822	37958	39.492695214105794	1985	397012.3271839225	9973	25.950926389584378	1997
r_pp_light_00129.fits	0	60224.488919421565	2460224.4889194216	NaN	NaN	0	1.309195	NaN	-10.4	40	NaN	NaN	3573931.7034607516	37111	37.56044511886697	1977	407180.6544596032	10588	24.778158667972576	2042
r_pp_light_00130.fits	0	60224.489463171456	2460224.4894631715	NaN	NaN	0	1.310135	NaN	-10.4	40	NaN	NaN	3621197.3473828374	36015	37.6039156626506	1992	407295.88577878155	10160	23.00242483026188	2062
r_pp_light_00131.fits	0	60224.490006863605	2460224.4900068636	NaN	NaN	0	1.311078	NaN	-10.4	40	NaN	NaN	3816562.479425965	34006	37.49177949709865	2068	407841.9595341466	9190	25.41031390134529	2230
r_pp_light_00132.fits	0	60224.49055038206	2460224.490550382	NaN	NaN	0	1.312004	NaN	-10.4	40	NaN	NaN	3612432.2563933395	35262	40.044297352342156	1964	408421.7461712816	9997	25.5655	2000
r_pp_light_00133.fits	0	60224.49109383114	2460224.491093831	NaN	NaN	0	1.312951	NaN	-10.4	40	NaN	NaN	3743814.5717053832	35815	37.480216576426486	2401	410616.776981021	9242	25.599916212819437	2387
r_pp_light_00134.fits	0	60224.49163802108	2460224.491638021	NaN	NaN	0	1.313902	NaN	-10.4	40	NaN	NaN	3736902.67457889	35613	34.689757756056096	2353	412412.0579283271	9461	23.691991786447637	2435
r_pp_light_00135.fits	0	60224.49218214117	2460224.492182141	NaN	NaN	0	1.314835	NaN	-10.4	40	NaN	NaN	3244898.891744056	35705	37.12290502793296	1969	410920.93101945164	13432	23.87890818858561	2015
r_pp_light_00136.fits	0	60224.49272626173	2460224.4927262617	NaN	NaN	0	1.315791	NaN	-10.4	40	NaN	NaN	3355386.0344930575	37036	37.984406438631794	1988	410446.138395961	12000	25.984295845997973	1974
r_pp_light_00137.fits	0	60224.49326996552	2460224.4932699655	NaN	NaN	0	1.316749	NaN	-10.4	40	NaN	NaN	3352544.9206275083	38089	37.965711361310134	1954	409725.93222377345	12351	23.497519841269842	2016
r_pp_light_00138.fits	0	60224.49381468771	2460224.4938146877	NaN	NaN	0	1.31769	NaN	-10.4	40	NaN	NaN	3525148.7259870963	37256	37.758	2000	410046.4591857059	9929	23.464903846153845	2080
r_pp_light_00139.fits	0	60224.49435844924	2460224.4943584492	NaN	NaN	0	1.318653	NaN	-10.4	40	NaN	NaN	3366884.283364061	36066	38.95783132530121	1992	410096.7655925006	11725	24.48124695567462	2053
r_pp_light_00140.fits	0	60224.494901366066	2460224.494901366	NaN	NaN	0	1.319617	NaN	-10.4	40	NaN	NaN	3308619.2547992356	37043	38.48587285570131	1982	407153.96282999974	11915	27.516781836130306	2026
r_pp_light_00141.fits	0	60224.495445902925	2460224.495445903	NaN	NaN	0	1.320565	NaN	-10.4	40	NaN	NaN	3220068.1887755366	35714	43.72587329780936	1689	404694.1275483637	12822	27.387462686567165	1675
r_pp_light_00142.fits	0	60224.49598876154	2460224.4959887615	NaN	NaN	0	1.321534	NaN	-10.4	40	NaN	NaN	3413105.750330077	37311	39.20078934385792	2027	402859.31064720795	11112	26.89231547017189	1978
r_pp_light_00143.fits	0	60224.496532326564	2460224.4965323266	NaN	NaN	0	1.322506	NaN	-10.4	40	NaN	NaN	3343613.9699776103	36534	40.43630737493553	1939	400556.3162445576	11548	25.24306220095694	2090
r_pp_light_00144.fits	0	60224.49707597215	2460224.497075972	NaN	NaN	0	1.32346	NaN	-10.4	40	NaN	NaN	3464240.9598612604	35387	39.08494404883011	1966	392250.4183181016	9135	26.387926768926274	2021
r_pp_light_00145.fits	0	60224.49761937512	2460224.497619375	NaN	NaN	0	1.324437	NaN	-10.4	40	NaN	NaN	3132305.5953317774	34627	39.43660531697341	1956	371305.4305958901	10951	26.52062105773896	2061
r_pp_light_00146.fits	0	60224.49816300953	2460224.4981630095	NaN	NaN	0	1.325416	NaN	-10.4	40	NaN	NaN	3044064.0414244756	38064	41.79086538461539	1664	371841.89634884556	11529	27.431290898274835	1681
r_pp_light_00147.fits	0	60224.49870677106	2460224.498706771	NaN	NaN	0	1.326378	NaN	-10.4	40	NaN	NaN	3257426.9453546405	37579	37.56062912227296	1971	381466.37033482746	10760	27.054801407742584	1989
