Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Source_SNR_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00165.fits	0	60224.508494641166	2460224.508494641	NaN	NaN	0	1.344343	NaN	-10.4	40	NaN	NaN	3376094.2112953085	1279.054858997221	34859	29.968459152016546	3868	381576.66141674644	200.12665171318383	10719	25.837700330704656	3931
r_pp_light_00166.fits	0	60224.509038333315	2460224.5090383333	NaN	NaN	0	1.345349	NaN	-10.4	40	NaN	NaN	3358688.9053881993	1274.631906781738	38873	27.97616028404768	3943	377529.7806736164	198.21381440786212	9796	24.672348959639006	3989
r_pp_light_00167.fits	0	60224.509581226856	2460224.509581227	NaN	NaN	0	1.346377	NaN	-10.4	40	NaN	NaN	3379718.9130747663	1280.3859944568094	36278	29.833417978669374	3938	378980.3989729515	199.01068293511122	9673	25.76312546216416	4057
r_pp_light_00168.fits	0	60224.51012613438	2460224.5101261344	NaN	NaN	0	1.34739	NaN	-10.4	40	NaN	NaN	3360705.968021449	1275.5370387622436	38201	28.02685899030092	4021	385443.7489555341	202.18705126570708	10230	24.431226765799256	4035
r_pp_light_00169.fits	0	60224.51066903956	2460224.5106690396	NaN	NaN	0	1.348423	NaN	-10.4	40	NaN	NaN	3089204.933645272	1198.84467541228	38705	28.045714285714286	4025	385832.3007445515	202.3668639140709	12061	25.549714852467147	4033
r_pp_light_00170.fits	0	60224.51121270843	2460224.5112127084	NaN	NaN	0	1.349438	NaN	-10.4	40	NaN	NaN	3278218.732196219	1251.5770225783585	36405	30.025359477124184	3825	380313.1405268143	199.5141075511275	10403	25.58532249873032	3938
r_pp_light_00171.fits	0	60224.51175696775	2460224.5117569678	NaN	NaN	0	1.350478	NaN	-10.4	40	NaN	NaN	3222571.1023833593	1236.691147717546	34994	30.006007509386734	3995	375973.812708916	197.31236954058414	10592	27.82762148337596	3910
r_pp_light_00172.fits	0	60224.512300613336	2460224.5123006133	NaN	NaN	0	1.351519	NaN	-10.4	40	NaN	NaN	3150476.3061692533	1216.4903406842043	35925	30.60955194485475	4062	368910.28861976427	193.918430786871	10783	26.94476525232237	3983
r_pp_light_00173.fits	0	60224.512844745535	2460224.5128447455	NaN	NaN	0	1.352542	NaN	-10.4	40	NaN	NaN	3300521.519529373	1258.658603498075	37125	28.174174174174173	3996	370906.1636696482	194.90430763333336	10052	25.93281328636135	3974
r_pp_light_00174.fits	0	60224.5133877201	2460224.51338772	NaN	NaN	0	1.353587	NaN	-10.4	40	NaN	NaN	3602275.720259834	1341.163299666753	35591	30.027081751455327	3951	350319.76292670734	184.5731153480528	7159	26.56549602665983	3901
r_pp_light_00175.fits	0	60224.51393144671	2460224.5139314467	NaN	NaN	0	1.354614	NaN	-10.4	40	NaN	NaN	3493585.238522904	1310.9345270588638	36425	30.041743725231175	3785	355382.9412980153	187.17518371186563	7789	26.651362260343088	3964
r_pp_light_00176.fits	0	60224.51447505783	2460224.514475058	NaN	NaN	0	1.355664	NaN	-10.4	40	NaN	NaN	3380161.8792228694	1279.9088530157599	36477	29.94647074258725	3811	355500.25943935337	187.0249739651744	9503	27.380839895013125	3810
r_pp_light_00177.fits	0	60224.51501890039	2460224.5150189004	NaN	NaN	0	1.356694	NaN	-10.3	40	NaN	NaN	3405341.566036226	1287.0708866166208	36233	31.333247022268253	3862	355343.5755245822	186.91541141964314	9186	26.491010047593864	3782
r_pp_light_00178.fits	0	60224.515563761815	2460224.515563762	NaN	NaN	0	1.357752	NaN	-10.3	40	NaN	NaN	3378071.858847325	1280.157035631094	35926	31.991004497751124	4002	357770.53670684085	188.45851187350334	9174	26.81539222964613	4041
r_pp_light_00179.fits	0	60224.51610747678	2460224.516107477	NaN	NaN	0	1.35881	NaN	-10.4	40	NaN	NaN	3521730.933868009	1319.7192044831925	37584	30.061847988077496	4026	371367.3283449031	195.07622988489268	8955	27.380203045685278	3940
r_pp_light_00180.fits	0	60224.51665044017	2460224.51665044	NaN	NaN	0	1.359845	NaN	-10.4	40	NaN	NaN	3413608.560649621	1289.1244165918731	36792	32.03770620581304	3819	378725.2823389902	198.75680807288805	9843	27.796827794561935	3972
r_pp_light_00181.fits	0	60224.5171941435	2460224.5171941435	NaN	NaN	0	1.360907	NaN	-10.4	40	NaN	NaN	3550456.5524232206	1326.8140925221992	38399	30.888602372356885	3878	380718.0378455995	199.6684965081878	8881	27.3029374201788	3915
r_pp_light_00182.fits	0	60224.517737349495	2460224.5177373495	NaN	NaN	0	1.361949	NaN	-10.4	40	NaN	NaN	3650180.942925208	1353.7324386171415	36754	31.75929248910536	3901	381480.0644539364	200.02983636167832	8855	27.94959058341863	3908
r_pp_light_00183.fits	0	60224.518280845135	2460224.518280845	NaN	NaN	0	1.363015	NaN	-10.4	40	NaN	NaN	3562748.6519507663	1330.6072319678651	37165	30.519487050540608	3977	386032.6568739827	202.27095116118704	9805	27.428864393745194	3901
r_pp_light_00184.fits	0	60224.51882371539	2460224.5188237154	NaN	NaN	0	1.364082	NaN	-10.4	40	NaN	NaN	3464670.768802112	1303.1152914696866	37145	31.926023084994753	3812	388822.18699142616	203.85642121174777	10544	27.418392504930967	4056
r_pp_light_00185.fits	0	60224.519367789384	2460224.5193677894	NaN	NaN	0	1.365132	NaN	-10.4	40	NaN	NaN	3842651.440554148	1404.9063665516476	37096	30.036662452591656	3955	388262.7162322161	203.59721333495358	7859	26.514890475018458	4063
r_pp_light_00186.fits	0	60224.519911122974	2460224.519911123	NaN	NaN	0	1.366204	NaN	-10.4	40	NaN	NaN	3744558.1416291227	1378.7585596665135	38295	30.614432989690723	3880	389978.525341278	204.38204052498006	9830	26.741662518666004	4018
r_pp_light_00187.fits	0	60224.520454872865	2460224.520454873	NaN	NaN	0	1.367258	NaN	-10.4	40	NaN	NaN	3716628.874618799	1371.6459110083929	35792	30.38842345773039	3939	393280.1675343888	205.9707098491562	8630	27.5459324155194	3995
r_pp_light_00188.fits	0	60224.52100047469	2460224.5210004747	NaN	NaN	0	1.36834	NaN	-10.4	40	NaN	NaN	3733512.42712204	1375.7351222201569	36063	30.47433903576983	3858	387926.44046227896	203.42241720032226	9060	26.17932905772077	4054
r_pp_light_00189.fits	0	60224.521543785	2460224.521543785	NaN	NaN	0	1.369396	NaN	-10.4	40	NaN	NaN	3723782.5097267847	1373.3419893670416	37543	30.042629686697484	3894	387462.9017983327	203.0008955354401	8760	27.472824700178617	3919
r_pp_light_00190.fits	0	60224.52208741894	2460224.522087419	NaN	NaN	0	1.370478	NaN	-10.4	40	NaN	NaN	3595080.830498379	1338.4101763008157	37740	31.81952506596306	3790	395837.4333052635	207.21343426450483	10449	26.99321608040201	3980
r_pp_light_00191.fits	0	60224.52263093786	2460224.522630938	NaN	NaN	0	1.371539	NaN	-10.4	40	NaN	NaN	3710797.4578058664	1369.9550349922833	37317	30.85553566862695	3911	389808.8943047954	204.06054753038723	8642	26.05672651574291	3843
r_pp_light_00192.fits	0	60224.523174733855	2460224.523174734	NaN	NaN	0	1.372626	NaN	-10.3	40	NaN	NaN	3735838.2786617163	1376.6697445374023	38043	31.57502543234995	3932	388421.7816292462	203.41185547214027	9820	26.40604807443784	3869
r_pp_light_00193.fits	0	60224.52371776616	2460224.523717766	NaN	NaN	0	1.373714	NaN	-10.4	40	NaN	NaN	4416475.267391153	1549.7535442732537	36143	30.422791293213827	3905	364702.2395839358	191.83283904979584	4917	26.641225207130304	3983
r_pp_light_00194.fits	0	60224.524261481594	2460224.5242614816	NaN	NaN	0	1.374782	NaN	-10.3	40	NaN	NaN	3927348.3736930285	1426.576390566824	37000	31.575321336760926	3890	382099.66323708295	200.42851774858212	7506	27.927816901408452	3976
r_pp_light_00195.fits	0	60224.524804907385	2460224.5248049074	NaN	NaN	0	1.375852	NaN	-10.3	40	NaN	NaN	3801918.224243169	1394.0995838575539	38902	31.325959827103993	3933	385242.97838025924	201.88029285217928	8774	28.40962621607783	3906
r_pp_light_00196.fits	0	60224.52534870384	2460224.525348704	NaN	NaN	0	1.376947	NaN	-10.4	40	NaN	NaN	3738580.8332706927	1377.2669888826028	37023	30.984362983850296	3901	388623.09866474447	203.59862957530302	9397	27.03939008894536	3935
r_pp_light_00197.fits	0	60224.52589156246	2460224.5258915625	NaN	NaN	0	1.378043	NaN	-10.4	40	NaN	NaN	3677331.3205742054	1361.2269974386707	37689	32.41308741788782	3958	380545.1365254216	199.66115052288393	9680	28.01634397787277	3977
r_pp_light_00198.fits	0	60224.52643718757	2460224.5264371876	NaN	NaN	0	1.379123	NaN	-10.4	40	NaN	NaN	3785076.2816863647	1389.7714315810147	36962	32.59464916708733	3962	374221.5787060618	196.58441276793826	8639	27.532519312235234	4013
r_pp_light_00199.fits	0	60224.52698016213	2460224.526980162	NaN	NaN	0	1.380223	NaN	-10.4	40	NaN	NaN	3608753.856711089	1342.6156567530177	38310	32.60911885245902	3904	382577.4400243364	200.67001562516378	9931	27.58371040723982	3978
r_pp_light_00200.fits	0	60224.52752399305	2460224.527523993	NaN	NaN	0	1.381304	NaN	-10.4	40	NaN	NaN	3865034.6359386323	1410.207915033783	36030	31.164241164241165	3848	380863.5726047799	199.79076719993947	8763	26.819447961509244	3949
r_pp_light_00201.fits	0	60224.528067419305	2460224.5280674193	NaN	NaN	0	1.382411	NaN	-10.3	40	NaN	NaN	3850446.9591163225	1406.0381654030255	37167	31.466631355932204	3776	384369.3187121298	201.48243058398572	8419	26.43517100561511	3918
r_pp_light_00202.fits	0	60224.52861226862	2460224.5286122686	NaN	NaN	0	1.383498	NaN	-10.3	40	NaN	NaN	4044736.56732248	1456.2993035530674	37410	31.022906793048975	3798	361191.14929825533	190.00776482643585	6890	28.712941774726673	3933
r_pp_light_00203.fits	0	60224.529155694414	2460224.5291556944	NaN	NaN	0	1.384607	NaN	-10.4	40	NaN	NaN	3593184.628683051	1338.5239288940068	39226	31.462991322103115	3918	361423.7144388384	190.17026713944375	8791	27.85595358224016	3964
r_pp_light_00204.fits	0	60224.52969932882	2460224.529699329	NaN	NaN	0	1.385697	NaN	-10.4	40	NaN	NaN	3315932.6573181804	1262.2252918269899	37179	33.522503879979304	3866	362209.4263363389	190.4964292791943	10749	29.888719124013242	3927
r_pp_light_00205.fits	0	60224.530242731795	2460224.530242732	NaN	NaN	0	1.38681	NaN	-10.4	40	NaN	NaN	3553269.5848135147	1327.152013842388	39475	30.632356822380576	3789	364324.44481181586	191.61712776916247	9632	27.096871846619575	3964
r_pp_light_00206.fits	0	60224.53078672476	2460224.5307867248	NaN	NaN	0	1.387904	NaN	-10.4	40	NaN	NaN	3695806.347272092	1365.776037417625	37850	32.62242268041237	3880	375600.0834860696	197.1522342465156	8946	28.121882951653944	3930
r_pp_light_00207.fits	0	60224.53133075265	2460224.5313307527	NaN	NaN	0	1.389024	NaN	-10.4	40	NaN	NaN	3322325.869650679	1264.4262017090832	39187	32.88919807740956	3953	396294.00268579496	207.4138135061278	13307	28.04837490551776	3969
r_pp_light_00208.fits	0	60224.53187538218	2460224.531875382	NaN	NaN	0	1.390122	NaN	-10.4	40	NaN	NaN	3451054.017432596	1299.6780314600517	37108	31.564970291914236	3871	388256.3809264716	203.39419904491967	11174	27.378061224489795	3920
r_pp_light_00209.fits	0	60224.53241872694	2460224.532418727	NaN	NaN	0	1.391245	NaN	-10.4	40	NaN	NaN	3680364.6944905906	1361.5248090153734	38733	31.665019505851756	3845	382483.1545814962	200.53019621241035	9926	27	3906
r_pp_light_00210.fits	0	60224.53296236135	2460224.5329623614	NaN	NaN	0	1.39237	NaN	-10.4	40	NaN	NaN	3460124.880129888	1302.6620564777304	40106	31.511937672782107	3979	396940.76724337373	207.82326283044162	12120	28.049554013875124	4036
r_pp_light_00211.fits	0	60224.53350570612	2460224.533505706	NaN	NaN	0	1.393472	NaN	-10.3	40	NaN	NaN	3448032.705751444	1298.8755515965436	38344	32.997425997426	3885	396016.87613175093	207.36661869873288	12064	27.039473684210527	4028
r_pp_light_00212.fits	0	60224.53404927114	2460224.534049271	NaN	NaN	0	1.394603	NaN	-10.4	40	NaN	NaN	3418624.3541051634	1290.9421511453852	41144	31.496417604913	3908	398987.802149866	208.64148306983333	13521	26.586330935251798	3892
r_pp_light_00213.fits	0	60224.534592974465	2460224.5345929745	NaN	NaN	0	1.39571	NaN	-10.3	40	NaN	NaN	3487049.582782796	1309.1676286589047	37737	31.589676060047406	3797	396408.5031228547	207.32716070103294	12074	28.001809720785936	3868
r_pp_light_00214.fits	0	60224.53513637744	2460224.5351363774	NaN	NaN	0	1.396841	NaN	-10.4	40	NaN	NaN	3853015.41197636	1407.205818627642	39014	31.960309278350515	3880	387744.25760723674	203.2443191452342	9375	27.54129129129129	3996
r_pp_light_00215.fits	0	60224.53568006959	2460224.5356800696	NaN	NaN	0	1.397953	NaN	-10.4	40	NaN	NaN	3731098.2561657494	1375.1389827922944	35992	30.483579001810188	3867	391276.3663539642	205.07957194463756	10318	26.4692118226601	4060
r_pp_light_00216.fits	0	60224.53622307908	2460224.536223079	NaN	NaN	0	1.399066	NaN	-10.4	40	NaN	NaN	4080091.0792069617	1465.5812888381324	37119	31.49520352605652	3857	382177.5590506966	200.3836736497136	7700	25.974634896233667	3903
r_pp_light_00217.fits	0	60224.53676719917	2460224.536767199	NaN	NaN	0	1.400205	NaN	-10.4	40	NaN	NaN	3756175.384160583	1381.73878145876	38974	32.06640826873385	3870	384197.7510954071	201.54636822741537	9459	27.9581475978207	4038
r_pp_light_00218.fits	0	60224.53731190972	2460224.5373119097	NaN	NaN	0	1.401349	NaN	-10.3	40	NaN	NaN	3559796.820544064	1329.4351912827456	40983	32.416176094189915	3907	396108.44534093374	207.33433365438222	11402	27.962534573799346	3977
r_pp_light_00219.fits	0	60224.5378558333	2460224.5378558333	NaN	NaN	0	1.40247	NaN	-10.4	40	NaN	NaN	3537731.11481896	1323.2027617123824	38323	33.32555728356662	3858	397165.6983980794	207.60468509093513	11888	28.86033079548438	3809
r_pp_light_00220.fits	0	60224.53839945607	2460224.538399456	NaN	NaN	0	1.403614	NaN	-10.4	40	NaN	NaN	3606400.4615378403	1341.79585710762	38085	32.535714285714285	3864	398743.48878957063	208.6095729125196	11439	27.4152563778732	3959
r_pp_light_00221.fits	0	60224.53894306719	2460224.538943067	NaN	NaN	0	1.404738	NaN	-10.4	40	NaN	NaN	3623958.7842856776	1346.2974746663383	40288	33.45699346405229	3825	399126.75585740973	208.79338770415447	11309	27.94215711038141	3959
r_pp_light_00222.fits	0	60224.53948668996	2460224.53948669	NaN	NaN	0	1.405886	NaN	-10.3	40	NaN	NaN	3766897.426439757	1384.4370237595938	36835	33.09898674980514	3849	392791.34015010705	205.61403440871268	10069	27.66871165644172	3912
r_pp_light_00223.fits	0	60224.54003034718	2460224.540030347	NaN	NaN	0	1.407014	NaN	-10.3	40	NaN	NaN	3706070.182776531	1369.099802171981	41564	32.890052356020945	4011	395996.1778046165	207.0162772190119	10036	29.075506445672193	3801
r_pp_light_00224.fits	0	60224.540573738515	2460224.5405737385	NaN	NaN	0	1.408165	NaN	-10.3	40	NaN	NaN	3747516.496015187	1379.4866337042806	37471	33.37220077220077	3885	391757.48884195474	205.29430999082945	10832	29.573221757322177	4063
r_pp_light_00225.fits	0	60224.541117396206	2460224.541117396	NaN	NaN	0	1.409297	NaN	-10.3	40	NaN	NaN	3746543.5611829082	1378.9865937966076	38321	33.44615384615385	3835	391094.6011264967	204.8392360945561	10149	29.065338042381434	3964
r_pp_light_00226.fits	0	60224.54166072933	2460224.5416607293	NaN	NaN	0	1.410452	NaN	-10.4	40	NaN	NaN	3445283.579192185	1297.8516947808894	38214	32.94226750261233	3828	389521.1322637348	204.03219344824564	12232	28.598273235144745	3938
r_pp_light_00227.fits	0	60224.54220440984	2460224.54220441	NaN	NaN	0	1.411587	NaN	-10.4	40	NaN	NaN	3500737.337117141	1313.109517859314	41959	34.502722323049	3857	382299.8558020629	200.37296374881896	12154	29.82658064516129	3875
r_pp_light_00228.fits	0	60224.54274924798	2460224.542749248	NaN	NaN	0	1.412725	NaN	-10.3	40	NaN	NaN	3406665.680696794	1287.1523263171198	42619	33.97171293871137	3818	379496.0788168772	198.9992686989385	11768	29.548827621746973	3881
r_pp_light_00229.fits	0	60224.54329241905	2460224.543292419	NaN	NaN	0	1.413886	NaN	-10.4	40	NaN	NaN	3395958.9764863737	1284.5975961021575	40145	33.57051282051282	3900	376427.6988389629	197.74614525573554	12566	29.945628214548126	4083
r_pp_light_00230.fits	0	60224.54383615777	2460224.543836158	NaN	NaN	0	1.415052	NaN	-10.4	40	NaN	NaN	3184678.2552548293	1225.2702459790062	41385	33.4611801242236	3864	365859.77613270894	192.32757735317756	14175	29.963977676306442	3942
r_pp_light_00231.fits	0	60224.544379190076	2460224.54437919	NaN	NaN	0	1.416193	NaN	-10.4	40	NaN	NaN	3263592.1794207073	1247.4440004799371	39573	33.61744791666667	3840	359290.58780349226	188.90376275184468	11698	30.13867085295657	3822
r_pp_light_00232.fits	0	60224.544923240785	2460224.544923241	NaN	NaN	0	1.417364	NaN	-10.4	40	NaN	NaN	3222350.4861246087	1235.4321450607067	38711	34.527364505844844	3764	351533.4745050594	185.05212452970108	11381	30.8974158183242	3831
r_pp_light_00233.fits	0	60224.54546622699	2460224.545466227	NaN	NaN	0	1.418509	NaN	-10.4	40	NaN	NaN	3345844.418692433	1270.8719155049457	39735	33.46797153024911	3934	337769.71582886355	178.241030067832	9948	29.036231884057973	3864
r_pp_light_00234.fits	0	60224.546010370366	2460224.5460103704	NaN	NaN	0	1.419681	NaN	-10.4	40	NaN	NaN	3507422.7441687128	1315.6128822886965	40129	33.15261446084563	3997	364937.2576438595	192.02743001939228	10313	28.27028360049322	4055
r_pp_light_00235.fits	0	60224.54655331047	2460224.5465533105	NaN	NaN	0	1.420828	NaN	-10.4	40	NaN	NaN	3433098.6743855844	1294.7139942977192	39833	34.018050541516246	3878	387548.4441563296	202.89987793212924	13528	28.915077083877712	3827
r_pp_light_00236.fits	0	60224.54709703708	2460224.547097037	NaN	NaN	0	1.42198	NaN	-10.4	40	NaN	NaN	3467172.0579643687	1304.3573421461504	39031	33.09525019050038	3937	384371.37888755853	201.5561866451218	12114	28.49347389558233	3984
r_pp_light_00237.fits	0	60224.547640613746	2460224.5476406137	NaN	NaN	0	1.423157	NaN	-10.4	40	NaN	NaN	3411567.251249594	1289.0782206921167	41159	33.08233799237611	3935	387553.05235383543	202.98085035448187	12607	27.94453044375645	3876
r_pp_light_00238.fits	0	60224.54818589147	2460224.5481858915	NaN	NaN	0	1.424316	NaN	-10.4	40	NaN	NaN	3625469.965976899	1347.3351180837738	41702	33.444051528163676	3959	389113.58586124016	203.8917308301906	11622	29.07151819322459	3985
r_pp_light_00239.fits	0	60224.54872928234	2460224.5487292823	NaN	NaN	0	1.425496	NaN	-10.4	40	NaN	NaN	3453919.9948234903	1300.7111164983792	38989	33.86465210766887	3938	394110.6139034877	206.31681410804148	13076	29.107097751957564	3959
r_pp_light_00240.fits	0	60224.54927336797	2460224.549273368	NaN	NaN	0	1.426656	NaN	-10.3	40	NaN	NaN	3613359.0813083854	1343.8466550791961	37222	33.51100307062436	3908	388476.5091152968	203.549373932617	11187	29.371659102370145	3966
r_pp_light_00241.fits	0	60224.5498170834	2460224.5498170834	NaN	NaN	0	1.427841	NaN	-10.4	40	NaN	NaN	3456476.4429092202	1300.7710709930625	40445	34.48029427220179	3806	385002.78056094574	201.56020708841086	11595	30.4931180518793	3778
r_pp_light_00242.fits	0	60224.55036085658	2460224.5503608566	NaN	NaN	0	1.429002	NaN	-10.4	40	NaN	NaN	3580418.6888186014	1334.8453523411467	37463	35.112882489071744	3889	380061.83074020984	199.31283570177692	10455	30.452825364356944	3911
r_pp_light_00243.fits	0	60224.5509044677	2460224.5509044677	NaN	NaN	0	1.430189	NaN	-10.4	40	NaN	NaN	3348945.5012774332	1270.8618730621727	39910	33.626066098081026	3752	378068.2330903495	198.3147371656223	12619	29.024659645517595	3893
r_pp_light_00244.fits	0	60224.55144748837	2460224.5514474884	NaN	NaN	0	1.431354	NaN	-10.4	40	NaN	NaN	3295262.1502228654	1256.5913722619428	38898	34.112307692307695	3900	377352.5277495619	198.13501864719777	14106	28.998260004971414	4023
r_pp_light_00245.fits	0	60224.55199126154	2460224.5519912615	NaN	NaN	0	1.43252	NaN	-10.4	40	NaN	NaN	3461162.5218190057	1302.1322706833762	41665	33.43894129979036	3816	364304.15738952404	191.47013431557028	10156	29.50090322580645	3875
r_pp_light_00246.fits	0	60224.552535139024	2460224.552535139	NaN	NaN	0	1.433714	NaN	-10.4	40	NaN	NaN	3595348.006560661	1339.584809623991	39223	35.43788589775253	4049	364955.4386231038	191.71836209833756	10576	31.512265135699373	3832
r_pp_light_00247.fits	0	60224.55307875015	2460224.55307875	NaN	NaN	0	1.434883	NaN	-10.4	40	NaN	NaN	3566558.8500580736	1331.2241333397176	41074	34.649284253578735	3912	358292.96701265365	188.57368093650933	10145	30.515067105596355	3949
r_pp_light_00248.fits	0	60224.55362349562	2460224.5536234956	NaN	NaN	0	1.436084	NaN	-10.4	40	NaN	NaN	3408238.6345382435	1287.3683462370152	38489	35.47831835007932	3782	357483.3116490388	188.13247535433305	11920	31.475668789808918	3925
r_pp_light_00249.fits	0	60224.554166400805	2460224.554166401	NaN	NaN	0	1.437255	NaN	-10.4	40	NaN	NaN	3416027.614925779	1289.9662922923962	39697	36.3651120845143	3881	348844.6311900487	183.82167686293047	10316	31.988778372864065	3921
r_pp_light_00250.fits	0	60224.55471032439	2460224.5547103244	NaN	NaN	0	1.438458	NaN	-10.4	40	NaN	NaN	3419947.2180956416	1290.682108233761	39826	37.064321344184826	3809	352169.76882913645	185.38092562949748	10465	32.97196261682243	3852
r_pp_light_00251.fits	0	60224.55525378464	2460224.5552537846	NaN	NaN	0	1.439633	NaN	-10.4	40	NaN	NaN	3657033.859229507	1355.6410702536425	39952	35.823439878234396	3942	354546.98941242154	186.54763427720377	8917	31.452101279039415	3831
r_pp_light_00252.fits	0	60224.55579770869	2460224.5557977087	NaN	NaN	0	1.440837	NaN	-10.4	40	NaN	NaN	3577160.760780866	1333.9930093777284	41423	37.013824884792626	3906	373441.3106058687	196.089642574101	11203	32.008084891359275	3958
r_pp_light_00253.fits	0	60224.55634087976	2460224.5563408798	NaN	NaN	0	1.442015	NaN	-10.4	40	NaN	NaN	3847318.6142105986	1405.3931512971883	39273	36.46366241208648	3839	376739.0647722537	197.44118513087105	8855	32.5030576974209	3761
r_pp_light_00254.fits	0	60224.55688505806	2460224.556885058	NaN	NaN	0	1.443197	NaN	-10.4	40	NaN	NaN	3898927.9872178026	1418.7429824388025	38703	36.675124247972796	3823	388271.27019950596	203.42442240860083	9451	30.90146538655887	3958
r_pp_light_00255.fits	0	60224.55742858816	2460224.557428588	NaN	NaN	0	1.444408	NaN	-10.4	40	NaN	NaN	3757590.3458557064	1382.5250888775813	38544	36.11046949535526	3983	390181.6583835672	204.2344296139114	10837	31.145887221934817	3866
r_pp_light_00256.fits	0	60224.55797234969	2460224.5579723497	NaN	NaN	0	1.445592	NaN	-10.4	40	NaN	NaN	3654776.0441917325	1354.5821354318912	40048	35.05831814631606	3841	389704.0928634662	204.03637111788166	11869	29.460329726944874	3882
r_pp_light_00257.fits	0	60224.55851619225	2460224.5585161922	NaN	NaN	0	1.446807	NaN	-10.4	40	NaN	NaN	3599479.875844576	1339.9862260849964	37862	36.43560800410467	3898	393679.7745473559	205.75578563309142	12672	31.978324859512977	3737
r_pp_light_00258.fits	0	60224.55906116916	2460224.559061169	NaN	NaN	0	1.447997	NaN	-10.4	40	NaN	NaN	3729455.2339055003	1374.0782460798443	40884	34.51129418017539	3763	393270.3635323124	205.9895398084893	10959	29.997269116186693	4028
r_pp_light_00259.fits	0	60224.559604687616	2460224.5596046876	NaN	NaN	0	1.449211	NaN	-10.4	40	NaN	NaN	3518763.2749155094	1318.04473579666	42187	35.151538660460304	3867	396604.7549526301	207.59125237814163	13538	29.515515515515517	3996
r_pp_light_00260.fits	0	60224.56014840305	2460224.560148403	NaN	NaN	0	1.450402	NaN	-10.4	40	NaN	NaN	3754964.279016479	1380.5740147936438	39004	37.361930294906166	3730	397567.425395105	207.89747109662974	11113	33.48397846705973	3901
r_pp_light_00261.fits	0	60224.560691423714	2460224.5606914237	NaN	NaN	0	1.451593	NaN	-10.4	40	NaN	NaN	3658934.4766823174	1356.1725025779454	40331	35.964285714285715	3948	394810.93945187307	206.62023674770518	12214	30.99619385942654	3941
r_pp_light_00262.fits	0	60224.561236412264	2460224.5612364123	NaN	NaN	0	1.452818	NaN	-10.4	40	NaN	NaN	3336591.1728088623	1267.8520791426122	43041	36.35616083009079	3855	403029.8324218455	210.50000478388	14203	32.42879458474356	3841
r_pp_light_00263.fits	0	60224.56177937519	2460224.561779375	NaN	NaN	0	1.454014	NaN	-10.4	40	NaN	NaN	3411904.249894127	1289.301486725412	39453	36.031391260673026	3982	403444.0184439399	210.80237552501814	14457	32.01433691756272	3906
r_pp_light_00264.fits	0	60224.56232309062	2460224.5623230906	NaN	NaN	0	1.455239	NaN	-10.4	40	NaN	NaN	3561677.659857065	1329.5967091729074	38890	37.925763062597	3866	397006.7709949646	207.5751621018854	12335	32.01761658031088	3860
r_pp_light_00265.fits	0	60224.562866261695	2460224.5628662617	NaN	NaN	0	1.456436	NaN	-10.4	40	NaN	NaN	3387396.859471487	1281.5392493072688	40578	35.53145739315105	3767	399144.3922158757	208.76960465524138	13520	31.065486725663717	3955
r_pp_light_00266.fits	0	60224.56340945605	2460224.563409456	NaN	NaN	0	1.457635	NaN	-10.4	40	NaN	NaN	3493026.0243301233	1310.7327871114987	46589	34.99342624244018	3803	394812.62410447217	206.7019541385789	13527	31.371564217891056	4002
r_pp_light_00267.fits	0	60224.563952407334	2460224.5639524073	NaN	NaN	0	1.458861	NaN	-10.3	40	NaN	NaN	3488450.398781721	1309.4250853393082	42627	36.42721768886549	3799	403638.9959708784	211.0991685857446	12838	30.9656195894138	4043
r_pp_light_00268.fits	0	60224.56449730322	2460224.564497303	NaN	NaN	0	1.460066	NaN	-10.4	40	NaN	NaN	3460430.2426910135	1302.539935124106	40388	37.953183991945636	3973	398345.8258113323	208.2540205400486	12444	32.45473304101109	3877
r_pp_light_00269.fits	0	60224.565040243324	2460224.5650402433	NaN	NaN	0	1.461297	NaN	-10.4	40	NaN	NaN	3444859.6894818144	1296.9054944015559	40233	35.90323457461267	3679	390846.11605859635	204.6023295185686	12926	31.559917885552988	3897
r_pp_light_00270.fits	0	60224.565583947115	2460224.565583947	NaN	NaN	0	1.462503	NaN	-10.4	40	NaN	NaN	3443314.5609525787	1297.2729988701037	41346	37.094432882414154	3844	389956.822312677	204.09507019493321	12859	31.46387733887734	3848
r_pp_light_00271.fits	0	60224.56612697942	2460224.5661269794	NaN	NaN	0	1.463732	NaN	-10.4	40	NaN	NaN	3322721.9235732853	1264.2785253435998	40839	36.488514548238896	3918	390006.8385347952	204.0351032326181	15654	31.553679767871273	3791
r_pp_light_00272.fits	0	60224.56667121546	2460224.5666712155	NaN	NaN	0	1.464942	NaN	-10.4	40	NaN	NaN	3482631.1610845868	1308.5609307184452	37548	37.9972236244321	3962	386740.81646739255	202.40419657656687	12294	31.970619375330863	3778
