Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Source_SNR_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00109.fits	0	60229.39125579875	2460229.3912557987	NaN	NaN	0	1.697173	NaN	-10.3	60	NaN	NaN	5346870.405589648	1770.233193205202	34766	0	4476	4415179.929761246	1552.453904842567	34304	0	4462
r_pp_light_00110.fits	0	60229.3920316319	2460229.392031632	NaN	NaN	0	1.70494	NaN	-10.4	60	NaN	NaN	5157512.16295891	1727.5853766737994	33643	0	4478	4303123.596157466	1524.8934020052316	34187	0	4478
r_pp_light_00111.fits	0	60229.39281005785	2460229.392810058	NaN	NaN	0	1.712724	NaN	-10.4	60	NaN	NaN	5303103.780662485	1760.430096957311	33916	0	4473	4376468.705863973	1542.9504145756578	33845	0	4462
r_pp_light_00112.fits	0	60229.393585891	2460229.393585891	NaN	NaN	0	1.720685	NaN	-10.4	60	NaN	NaN	5229928.950864645	1743.9803040782886	33910	0	4476	4429001.043674352	1555.8705481440788	33927	0	4471
r_pp_light_00113.fits	0	60229.39436288178	2460229.394362882	NaN	NaN	0	1.728745	NaN	-10.4	60	NaN	NaN	5041069.049220702	1700.9687672422563	34219	0	4477	4249371.1941287005	1511.476541085638	34410	0	4465
r_pp_light_00114.fits	0	60229.395138715394	2460229.3951387154	NaN	NaN	0	1.736907	NaN	-10.4	60	NaN	NaN	5405245.230626533	1783.2060177612786	34076	0	4469	4378975.33884067	1543.6294906180171	34171	0	4479
r_pp_light_00115.fits	0	60229.39591454854	2460229.3959145485	NaN	NaN	0	1.745151	NaN	-10.3	60	NaN	NaN	5363909.759345412	1774.0347183506979	33889	0	4476	4383849.927676111	1544.8060470741852	33746	0	4473
r_pp_light_00116.fits	0	60229.39669033559	2460229.3966903356	NaN	NaN	0	1.753371	NaN	-10.4	60	NaN	NaN	5166681.910785127	1729.631428794876	33370	0	4468	4364703.247700105	1540.0688894407278	33994	0	4466
r_pp_light_00117.fits	0	60229.397466261405	2460229.3974662614	NaN	NaN	0	1.761824	NaN	-10.4	60	NaN	NaN	5168509.000500905	1730.090805685501	33415	0	4480	4354364.460341921	1537.5023353730885	33545	0	4461
r_pp_light_00118.fits	0	60229.39824200235	2460229.3982420024	NaN	NaN	0	1.770397	NaN	-10.3	60	NaN	NaN	5178706.6935471045	1732.4086684413444	33426	0	4481	4299657.169077481	1523.9896064020857	34351	0	4466
r_pp_light_00119.fits	0	60229.3990184837	2460229.3990184837	NaN	NaN	0	1.779057	NaN	-10.4	60	NaN	NaN	5363046.910894607	1773.8275028275038	34443	0	4472	4371371.052105514	1541.7364821098224	33850	0	4473
r_pp_light_00120.fits	0	60229.399794305675	2460229.3997943057	NaN	NaN	0	1.787711	NaN	-10.3	60	NaN	NaN	4900812.731315094	1668.515320674158	34871	0	4478	4170414.172533559	1491.6752273764262	34964	0	4460
r_pp_light_00121.fits	0	60229.40057255793	2460229.400572558	NaN	NaN	0	1.796605	NaN	-10.4	60	NaN	NaN	4717271.3087831745	1625.3377766007434	34542	0	4474	3998711.9648731686	1448.0414323651087	34626	0	4460
r_pp_light_00122.fits	0	60229.40134843765	2460229.4013484376	NaN	NaN	0	1.805591	NaN	-10.3	60	NaN	NaN	5314181.381145977	1762.9196859119145	33798	0	4475	4383876.926751835	1544.8090101222117	33978	0	4472
r_pp_light_00123.fits	0	60229.402125393506	2460229.4021253935	NaN	NaN	0	1.81471	NaN	-10.4	60	NaN	NaN	5221655.725407538	1742.112097983972	33364	0	4476	4329281.41544603	1531.3854884444863	33636	0	4482
r_pp_light_00124.fits	0	60229.40290178219	2460229.402901782	NaN	NaN	0	1.823927	NaN	-10.3	60	NaN	NaN	5157664.922729747	1727.620095251107	33958	0	4478	4336600.468167978	1533.124866605407	33722	0	4463
r_pp_light_00125.fits	0	60229.40367774293	2460229.403677743	NaN	NaN	0	1.833125	NaN	-10.4	60	NaN	NaN	5209585.295228256	1739.3764000187664	34452	0	4474	4344110.175066029	1534.9537474471792	34031	0	4456
r_pp_light_00126.fits	0	60229.404453529976	2460229.40445353	NaN	NaN	0	1.842547	NaN	-10.3	60	NaN	NaN	4863712.337719917	1659.8471164227094	34503	0	4476	4145964.503119363	1485.5540833021016	34577	0	4471
r_pp_light_00127.fits	0	60229.40522945579	2460229.405229456	NaN	NaN	0	1.852109	NaN	-10.4	60	NaN	NaN	5188096.3481304785	1734.5374857260035	33812	0	4481	4343816.792248807	1534.943936949789	33831	0	4473
r_pp_light_00128.fits	0	60229.406005289406	2460229.4060052894	NaN	NaN	0	1.861801	NaN	-10.3	60	NaN	NaN	5180267.976662544	1732.72941780114	33331	0	4472	4281836.912628836	1519.564471052028	33176	0	4466
r_pp_light_00129.fits	0	60229.40678152768	2460229.4067815277	NaN	NaN	0	1.871455	NaN	-10.3	60	NaN	NaN	5142260.10606527	1724.0941664423863	33923	0	4472	4302897.841940668	1524.8556891361834	33765	0	4483
r_pp_light_00130.fits	0	60229.4075571876	2460229.4075571876	NaN	NaN	0	1.881371	NaN	-10.4	60	NaN	NaN	5191750.566375417	1735.2537471407445	33217	0	4451	4213229.599750652	1502.4390589604643	32993	0	4464
r_pp_light_00131.fits	0	60229.408335520886	2460229.408335521	NaN	NaN	0	1.891479	NaN	-10.3	60	NaN	NaN	5219287.293041804	1741.5881221749742	33282	0	4479	4270570.467523506	1516.7806580133042	33250	0	4471
r_pp_light_00132.fits	0	60229.40911134239	2460229.4091113424	NaN	NaN	0	1.901665	NaN	-10.4	60	NaN	NaN	5046117.862202515	1702.1362642255506	33474	0	4479	4296238.9803564865	1523.0898325353357	33665	0	4452
r_pp_light_00133.fits	0	60229.40988662047	2460229.4098866205	NaN	NaN	0	1.91183	NaN	-10.4	60	NaN	NaN	4918006.8608276425	1672.544195213589	34016	0	4485	4166485.0190566494	1490.70088782422	33661	0	4464
r_pp_light_00134.fits	0	60229.41066254629	2460229.4106625463	NaN	NaN	0	1.922281	NaN	-10.3	60	NaN	NaN	4995644.383628115	1690.4982394368046	34318	0	4475	4237414.504136522	1508.4661489046716	33810	0	4458
r_pp_light_00135.fits	0	60229.41143834498	2460229.411438345	NaN	NaN	0	1.932855	NaN	-10.4	60	NaN	NaN	5071064.411937907	1707.8674771841822	32800	0	4481	4294745.501405013	1522.8001667620872	33748	0	4474
r_pp_light_00136.fits	0	60229.41221422469	2460229.4122142247	NaN	NaN	0	1.94359	NaN	-10.4	60	NaN	NaN	5038480.303928294	1700.355188043663	34147	0	4472	4403463.315861939	1549.6075006365425	34490	0	4469
r_pp_light_00137.fits	0	60229.41299055563	2460229.4129905556	NaN	NaN	0	1.954451	NaN	-10.3	60	NaN	NaN	5028627.173788384	1698.0926785696292	34201	0	4473	4208248.332860008	1501.1284475470204	34009	0	4447
r_pp_light_00138.fits	0	60229.41376640042	2460229.4137664004	NaN	NaN	0	1.965295	NaN	-10.3	60	NaN	NaN	5136714.68188242	1722.8427818558862	34480	0	4475	4211808.796399224	1502.0389888931513	34155	0	4452
r_pp_light_00139.fits	0	60229.41454229178	2460229.414542292	NaN	NaN	0	1.976447	NaN	-10.4	60	NaN	NaN	5116600.639965135	1718.2615515603025	34051	0	4476	4336544.551465721	1532.981061102193	34519	0	4428
r_pp_light_00140.fits	0	60229.41531857615	2460229.415318576	NaN	NaN	0	1.987764	NaN	-10.4	60	NaN	NaN	5036059.432316174	1699.7800212821423	34413	0	4467	4263326.010919855	1514.8848292914497	33674	0	4446
r_pp_light_00141.fits	0	60229.416096689645	2460229.4160966896	NaN	NaN	0	1.999249	NaN	-10.3	60	NaN	NaN	5048468.215750323	1702.6798238373115	32955	0	4480	4236252.598845086	1508.1315685799427	33112	0	4446
r_pp_light_00142.fits	0	60229.41687246505	2460229.416872465	NaN	NaN	0	2.01068	NaN	-10.4	60	NaN	NaN	5045126.853968536	1701.9085987898263	33501	0	4479	4231784.183919765	1506.9592636660855	33014	0	4431
r_pp_light_00143.fits	0	60229.41764831031	2460229.4176483103	NaN	NaN	0	2.022428	NaN	-10.4	60	NaN	NaN	4953040.907184674	1680.6390099647801	34475	0	4474	4286439.691413946	1520.6714218758668	34005	0	4456
r_pp_light_00144.fits	0	60229.41842454858	2460229.4184245486	NaN	NaN	0	2.034353	NaN	-10.4	60	NaN	NaN	4912502.566292091	1671.230233650875	33534	0	4476	4221680.449733377	1504.536259766729	33292	0	4459
r_pp_light_00145.fits	0	60229.41920157382	2460229.419201574	NaN	NaN	0	2.046453	NaN	-10.4	60	NaN	NaN	4775394.830062909	1639.107716170792	33740	0	4478	4220643.58264613	1504.258368693186	34085	0	4454
r_pp_light_00146.fits	0	60229.419977835845	2460229.419977836	NaN	NaN	0	2.058523	NaN	-10.4	60	NaN	NaN	4912189.916006594	1671.1537659965945	34612	0	4475	4200361.849003296	1499.1549586525814	34345	0	4448
r_pp_light_00147.fits	0	60229.42075380776	2460229.4207538078	NaN	NaN	0	2.07095	NaN	-10.4	60	NaN	NaN	4771219.088182457	1638.118522147591	32966	0	4477	4089361.198225944	1471.2023113375626	33635	0	4465
r_pp_light_00148.fits	0	60229.4215301387	2460229.4215301387	NaN	NaN	0	2.08353	NaN	-10.3	60	NaN	NaN	4827644.683743148	1651.404013927737	33623	0	4478	4210211.629132193	1501.5795847071204	34701	0	4436
r_pp_light_00149.fits	0	60229.42230620375	2460229.4223062037	NaN	NaN	0	2.096279	NaN	-10.4	60	NaN	NaN	4829351.16434883	1651.8119027940547	34081	0	4480	4248947.843587349	1511.3304131580621	33797	0	4454
r_pp_light_00150.fits	0	60229.423081493005	2460229.423081493	NaN	NaN	0	2.109051	NaN	-10.3	60	NaN	NaN	4954685.014105039	1681.0422983862004	33287	0	4480	4141128.9629736347	1484.3115291923255	33179	0	4465
r_pp_light_00151.fits	0	60229.423859872855	2460229.423859873	NaN	NaN	0	2.122196	NaN	-10.4	60	NaN	NaN	4898560.524604339	1667.9719752292822	33401	0	4473	4212775.040953486	1502.3215344367686	34064	0	4463
r_pp_light_00152.fits	0	60229.424635706004	2460229.424635706	NaN	NaN	0	2.135483	NaN	-10.3	60	NaN	NaN	4899543.467929213	1668.2010535118293	33792	0	4473	4128624.7751151165	1481.170408297877	33670	0	4470
r_pp_light_00153.fits	0	60229.42541223392	2460229.425412234	NaN	NaN	0	2.148982	NaN	-10.4	60	NaN	NaN	4879248.455664775	1663.4072555969308	32916	0	4457	4193710.728284715	1497.5414031206528	33649	0	4463
r_pp_light_00154.fits	0	60229.42618843727	2460229.4261884373	NaN	NaN	0	2.162478	NaN	-10.4	60	NaN	NaN	4808329.990554315	1646.8513196353297	33352	0	4474	4173747.7574203038	1492.4215984239495	33639	0	4435
r_pp_light_00155.fits	0	60229.42696488416	2460229.426964884	NaN	NaN	0	2.176362	NaN	-10.3	60	NaN	NaN	4841595.485533672	1654.679932090453	32850	0	4479	4112740.5299536414	1477.1285533667892	33318	0	4464
r_pp_light_00156.fits	0	60229.427740659565	2460229.4277406596	NaN	NaN	0	2.190405	NaN	-10.4	60	NaN	NaN	4637073.494566837	1606.2386637924535	34490	0	4478	4118795.9369137525	1478.6398636783076	34033	0	4458
r_pp_light_00157.fits	0	60229.42851650482	2460229.428516505	NaN	NaN	0	2.20468	NaN	-10.4	60	NaN	NaN	4487579.686066006	1570.1628380627574	33234	0	4473	3985022.6138630053	1444.48520664403	33070	0	4449
r_pp_light_00158.fits	0	60229.4292925694	2460229.4292925694	NaN	NaN	0	2.218965	NaN	-10.4	60	NaN	NaN	4531080.502564316	1580.7208962822856	34449	0	4475	4031094.3171722097	1456.3618520795267	34625	0	4467
r_pp_light_00159.fits	0	60229.43006905075	2460229.4300690508	NaN	NaN	0	2.233654	NaN	-10.4	60	NaN	NaN	4594143.612689785	1595.9196614066261	33507	0	4472	4122959.171933383	1479.652935777971	34270	0	4447
r_pp_light_00160.fits	0	60229.43084478006	2460229.43084478	NaN	NaN	0	2.248558	NaN	-10.4	60	NaN	NaN	4501984.981792985	1573.7134624200448	34480	0	4487	4059828.0842739125	1463.6706618770036	34581	0	4460
r_pp_light_00161.fits	0	60229.43162306724	2460229.4316230672	NaN	NaN	0	2.263717	NaN	-10.3	60	NaN	NaN	4286107.777328492	1520.6624852445536	33397	0	4476	3815981.863091375	1400.6235679314302	33954	0	4455
r_pp_light_00162.fits	0	60229.43239884265	2460229.4323988426	NaN	NaN	0	2.278838	NaN	-10.3	60	NaN	NaN	4695491.34520834	1620.166126513817	33592	0	4475	4072182.362649756	1466.768934238606	34424	0	4447
r_pp_light_00163.fits	0	60229.43317541666	2460229.4331754167	NaN	NaN	0	2.29443	NaN	-10.3	60	NaN	NaN	4672222.720768923	1614.6058057559674	33966	0	4470	4109909.614346211	1476.3783310670804	33016	0	4455
r_pp_light_00164.fits	0	60229.433951759245	2460229.4339517592	NaN	NaN	0	2.310235	NaN	-10.3	60	NaN	NaN	4753351.1557755275	1633.9005442808195	33382	0	4478	4130728.250122473	1481.6508727582534	32855	0	4456
r_pp_light_00165.fits	0	60229.4347277428	2460229.434727743	NaN	NaN	0	2.32627	NaN	-10.4	60	NaN	NaN	4681110.339297168	1616.7388951570676	33798	0	4474	4127506.3808219326	1480.8546478812568	33550	0	4461
r_pp_light_00166.fits	0	60229.435504039284	2460229.4355040393	NaN	NaN	0	2.342361	NaN	-10.3	60	NaN	NaN	4599252.008192401	1597.15102671287	32370	0	4473	3920923.151428374	1427.9584856156175	32585	0	4452
r_pp_light_00167.fits	0	60229.43628006941	2460229.4362800694	NaN	NaN	0	2.358887	NaN	-10.3	60	NaN	NaN	4507759.608294675	1575.1073823227243	32452	0	4485	3765989.878733827	1387.2992202268094	29477	0	4407
r_pp_light_00168.fits	0	60229.43705599522	2460229.437055995	NaN	NaN	0	2.375681	NaN	-10.3	60	NaN	NaN	4374280.508695215	1542.4671991332787	30970	0	4477	3617827.7412304925	1348.0029760115829	28300	0	4446
r_pp_light_00169.fits	0	60229.43783195596	2460229.437831956	NaN	NaN	0	2.392445	NaN	-10.4	60	NaN	NaN	4476058.974663354	1567.386166859596	32632	0	4480	3674487.7052286565	1363.1557199895142	29508	0	4442
r_pp_light_00170.fits	0	60229.438607187476	2460229.4386071875	NaN	NaN	0	2.409726	NaN	-10.3	60	NaN	NaN	4288417.980752756	1521.2400370290393	31947	0	4477	3591928.6970757004	1341.0561577102274	29263	0	4452
r_pp_light_00171.fits	0	60229.43938473379	2460229.439384734	NaN	NaN	0	2.4274	NaN	-10.3	60	NaN	NaN	4391769.059448846	1546.766536936152	32101	0	4477	3562282.972830217	1332.9901791207255	27158	0	4435
r_pp_light_00172.fits	0	60229.44016104145	2460229.4401610414	NaN	NaN	0	2.445216	NaN	-10.3	60	NaN	NaN	4468712.268006238	1565.6229341526632	32526	0	4487	3771925.3489742302	1389.0661728229736	30949	0	4462
r_pp_light_00173.fits	0	60229.44093760429	2460229.4409376043	NaN	NaN	0	2.463104	NaN	-10.4	60	NaN	NaN	4135488.4613492	1482.9380383948442	30368	0	4479	3316496.166813105	1265.4917632060844	24647	0	4447
r_pp_light_00174.fits	0	60229.44171427097	2460229.441714271	NaN	NaN	0	2.48155	NaN	-10.4	60	NaN	NaN	4240395.420379842	1509.25472042841	30606	0	4470	3497295.8188220174	1315.3856573864985	26657	0	4448
r_pp_light_00175.fits	0	60229.44249064801	2460229.442490648	NaN	NaN	0	2.500284	NaN	-10.4	60	NaN	NaN	4023596.472035675	1454.4622299069956	28859	0	4472	3289723.2304928205	1258.0600181418633	24488	0	4463
r_pp_light_00176.fits	0	60229.443266956136	2460229.443266956	NaN	NaN	0	2.519263	NaN	-10.4	60	NaN	NaN	4036945.803324224	1457.8720196177871	28504	0	4471	3447707.0942547247	1301.839485761699	27531	0	4454
r_pp_light_00177.fits	0	60229.44404283585	2460229.444042836	NaN	NaN	0	2.538306	NaN	-10.3	60	NaN	NaN	4042485.8604213367	1459.2943625218302	31224	0	4473	3359798.044826828	1277.5118489441404	27065	0	4437
r_pp_light_00178.fits	0	60229.444818669	2460229.444818669	NaN	NaN	0	2.557969	NaN	-10.4	60	NaN	NaN	4068638.6211605626	1465.9586103525382	30073	0	4472	3501569.615221585	1316.5761564653446	27153	0	4455
r_pp_light_00179.fits	0	60229.44559445605	2460229.445594456	NaN	NaN	0	2.577893	NaN	-10.4	60	NaN	NaN	4374079.758961552	1542.417800147082	32098	0	4477	3775565.87918539	1389.9161494482032	30985	0	4432
r_pp_light_00180.fits	0	60229.44637023145	2460229.4463702315	NaN	NaN	0	2.597903	NaN	-10.4	60	NaN	NaN	4372634.084308745	1542.0766771172575	32521	0	4481	3757539.161127017	1385.1831656041963	32126	0	4438
r_pp_light_00181.fits	0	60229.44714843761	2460229.4471484376	NaN	NaN	0	2.618596	NaN	-10.4	60	NaN	NaN	3901884.2956703757	1423.1278941010341	31320	0	4481	3208023.91212408	1234.917749772273	26555	0	4428
r_pp_light_00182.fits	0	60229.44792436343	2460229.4479243634	NaN	NaN	0	2.639574	NaN	-10.3	60	NaN	NaN	4250881.274029154	1511.8935317382434	31570	0	4476	3615977.7852737354	1347.5240762649084	30473	0	4451
r_pp_light_00183.fits	0	60229.44870075211	2460229.448700752	NaN	NaN	0	2.660897	NaN	-10.3	60	NaN	NaN	4359231.94617702	1538.7867941276943	32149	0	4484	3810710.9413381955	1399.270107022157	31523	0	4463
r_pp_light_00184.fits	0	60229.4494765508	2460229.449476551	NaN	NaN	0	2.682286	NaN	-10.4	60	NaN	NaN	4239968.640588228	1509.16645743742	31799	0	4475	3539383.1987581863	1326.8446984306413	29847	0	4451
r_pp_light_00185.fits	0	60229.45025311317	2460229.450253113	NaN	NaN	0	2.704321	NaN	-10.4	60	NaN	NaN	3214059.9922559806	1236.8073477360986	22020	0	4479	2521835.2155324398	1030.8201390656864	15741	0	4451
r_pp_light_00186.fits	0	60229.45102854166	2460229.4510285417	NaN	NaN	0	2.726747	NaN	-10.4	60	NaN	NaN	4206161.940404466	1500.712159434283	32069	0	4476	3589484.345062853	1340.302831226647	30612	0	4426
r_pp_light_00187.fits	0	60229.451804930344	2460229.4518049303	NaN	NaN	0	2.749226	NaN	-10.4	60	NaN	NaN	4185933.9769102354	1495.6032334171698	31666	0	4467	3678976.5123093184	1364.3782579325098	31244	0	4449
r_pp_light_00188.fits	0	60229.452581342775	2460229.452581343	NaN	NaN	0	2.772464	NaN	-10.4	60	NaN	NaN	3925587.5005539022	1429.2607276936324	29406	0	4478	3240309.3546320233	1244.1470214955357	24440	0	4457
r_pp_light_00189.fits	0	60229.45335732633	2460229.4533573263	NaN	NaN	0	2.796073	NaN	-10.3	60	NaN	NaN	4055542.993308871	1462.6549877257253	31497	0	4481	3569896.385468546	1335.0304342893528	30020	0	4430
r_pp_light_00190.fits	0	60229.45413310174	2460229.4541331017	NaN	NaN	0	2.820096	NaN	-10.4	60	NaN	NaN	3940826.127552356	1433.1833086876682	29768	0	4473	3415298.1828313507	1292.9539592931833	27344	0	4462
r_pp_light_00191.fits	0	60229.454911076464	2460229.4549110765	NaN	NaN	0	2.844249	NaN	-10.4	60	NaN	NaN	4078126.849652563	1468.3800845173535	31672	0	4474	3369852.8903015004	1280.2798665418313	27274	0	4431
r_pp_light_00192.fits	0	60229.45568737248	2460229.4556873725	NaN	NaN	0	2.869152	NaN	-10.4	60	NaN	NaN	3874149.473517223	1415.881252381471	29929	0	4471	3257578.6513963537	1248.8622636439293	25254	0	4415
r_pp_light_00193.fits	0	60229.45646319445	2460229.4564631945	NaN	NaN	0	2.894542	NaN	-10.4	60	NaN	NaN	3649442.632894828	1356.5801413277388	27549	0	4474	3126715.325833492	1211.7567281083905	22922	0	4428
