2460179.5962658799, -17.2731
2460179.5968128936, -17.468
2460179.5973590049, -17.197
2460179.5979062272, -17.3187
2460179.5984523380, -17.3302
2460179.5989984954, -17.2755
2460179.5995455328, -17.2124
2460179.6000917363, -17.2182
2460179.6006388194, -17.1985
2460179.6011849307, -17.2584
2460179.6017309953, -17.2357
2460179.6022772454, -17.4565
2460179.6028233562, -17.3113
2460179.6033696528, -17.4128
2460179.6039157640, -17.3648
2460179.6044633565, -17.1924
2460179.6050095605, -17.184
2460179.6055557639, -17.2121
2460179.6061002198, -17.2099
2460179.6066452665, -17.1851
