2460179.5853221645, -17.1422
2460179.5858683102, -17.1473
2460179.5864148382, -17.1106
2460179.5869609029, -17.2339
2460179.5875071068, -17.2718
2460179.5880541899, -17.1981
2460179.5886013662, -17.282
2460179.5891475235, -17.2264
2460179.5896936343, -17.0835
2460179.5902398499, -17.1681
2460179.5907859956, -17.2456
2460179.5913332175, -17.3567
2460179.5918793748, -17.4853
2460179.5924254400, -17.5597
2460179.5929715047, -17.5816
2460179.5935176620, -17.4118
2460179.5940636462, -17.2536
2460179.5946100233, -17.508
2460179.5951570142, -17.3547
2460179.5957030789, -17.2784
