2460179.531347,-3.042407,0.001543,
2460179.531776,-3.040030,0.001184,
2460179.532206,-2.981760,0.001199,
2460179.532634,-3.015537,0.001139,
2460179.533064,-2.918839,0.001084,
2460179.533493,-3.025828,0.001165,
2460179.533921,-2.981405,0.001094,
2460179.534351,-2.969268,0.001120,
2460179.534779,-2.929546,0.001132,
2460179.535208,-2.947505,0.001136,
2460179.535637,-2.919106,0.001068,
2460179.536067,-3.061765,0.001129,
2460179.536496,-2.912410,0.001118,
2460179.536926,-2.921983,0.001136,
2460179.537355,-2.871868,0.001108,
2460179.537784,-2.892865,0.001092,
2460179.538213,-2.876909,0.001082,
2460179.538642,-2.898228,0.001078,
2460179.539070,-2.919684,0.001156,
2460179.539499,-2.946513,0.001124,
2460179.539928,-2.866571,0.001115,
2460179.540358,-2.879999,0.001073,
2460179.540787,-2.881496,0.001059,
2460179.541216,-2.917705,0.001104,
2460179.541645,-2.876476,0.001075,
2460179.542074,-2.850252,0.001119,
2460179.542503,-2.966488,0.001111,
2460179.542932,-2.991096,0.001178,
2460179.543361,-3.047342,0.001322,
2460179.543790,-2.883043,0.001165,
