2460180.4232451622, -18.673
2460180.4235015973, -18.5202
2460180.4237580323, -18.5817
2460180.4240137734, -18.5042
2460180.4242695719, -18.486
2460180.4245252544, -18.4824
2460180.4247809490, -18.4977
2460180.4250373375, -18.893
2460180.4252931247, -18.5697
2460180.4255489116, -18.7497
2460180.4258046523, -18.6905
2460180.4263167819, -18.6935
2460180.4265732174, -18.5118
2460180.4268289581, -18.7829
2460180.4270846522, -18.4959
2460180.4273403008, -18.4229
2460180.4275959488, -18.4477
2460180.4278516085, -18.4313
2460180.4281073376, -18.3636
2460180.4283630783, -18.4701
2460180.4286187734, -18.5272
2460180.4288744214, -18.6427
2460180.4291300699, -18.5048
2460180.4293858102, -18.2549
2460180.4298980320, -18.3741
2460180.4301537266, -18.6278
2460180.4304100694, -18.525
2460180.4306664118, -18.6643
2460180.4309221064, -18.5199
2460180.4311778010, -18.5825
2460180.4314334951, -18.5482
2460180.4316898379, -18.4923
2460180.4319461342, -18.3908
2460180.4322025692, -18.4055
2460180.4324582177, -18.3653
2460180.4327139696, -18.4757
2460180.4329696065, -18.2554
2460180.4332252545, -18.2674
2460180.4334810418, -18.4463
2460180.4337367360, -18.2033
