2460179.5313472454, -17.1747
2460179.5317763658, -17.1779
2460179.5322055323, -17.1186
2460179.5326344213, -17.1469
2460179.5330637731, -17.0469
2460179.5334925232, -17.1515
2460179.5339213656, -17.0986
2460179.5343505670, -17.0945
2460179.5347793866, -17.047
2460179.5352081712, -17.0767
2460179.5356374774, -17.0309
2460179.5360668753, -17.1915
2460179.5364962732, -17.0157
2460179.5369256251, -17.0476
2460179.5373549303, -16.9899
2460179.5377841434, -17.0209
2460179.5382129862, -17.0014
2460179.5386415510, -17.0275
2460179.5390702086, -17.0454
2460179.5394989583, -17.0746
2460179.5399283101, -16.9884
2460179.5403576619, -16.9767
2460179.5407868749, -16.96
2460179.5412156251, -17.0503
2460179.5416449769, -16.998
2460179.5420737267, -16.9625
2460179.5425029974, -17.0825
2460179.5429316899, -17.1287
2460179.5433612270, -17.1856
2460179.5437898836, -17.0113
