2460180.5143390624, -18.0103
2460180.5146541437, -17.9346
2460180.5149688195, -17.974
2460180.5152834142, -17.9323
2460180.5155972457, -17.8479
2460180.5159121528, -17.8967
2460180.5162275694, -17.9304
2460180.5165422573, -17.9147
2460180.5168571528, -17.9265
2460180.5171724306, -17.8395
2460180.5174870254, -17.8678
2460180.5178013192, -17.8568
2460180.5181153473, -17.8402
2460180.5184295601, -17.7712
2460180.5187449073, -17.8841
2460180.5190588194, -18.0294
2460180.5193729973, -18.1132
2460180.5196868866, -17.9679
2460180.5200015507, -17.8847
2460180.5203154865, -17.9064
2460180.5206296067, -17.7505
2460180.5209434954, -17.8249
2460180.5212581251, -17.7261
2460180.5215724306, -17.7587
2460180.5218865047, -17.7869
2460180.5222007409, -17.888
2460180.5225146064, -17.8689
2460180.5228285417, -17.7998
2460180.5231424426, -17.7686
2460180.5234574419, -17.8253
2460180.5237716204, -17.7755
2460180.5240857871, -17.7878
2460180.5243999767, -17.7303
2460180.5247151158, -17.754
2460180.5250290162, -17.8177
2460180.5253442940, -17.9032
2460180.5256580906, -17.82
2460180.5259722914, -17.918
2460180.5262868865, -17.9449
2460180.5266014230, -17.8682
