2460180.477829,-4.794894,0.002181,
2460180.478143,-4.988370,0.002346,
2460180.478458,-4.911774,0.002309,
2460180.478772,-4.913893,0.002778,
2460180.479085,-4.969720,0.002506,
2460180.479399,-4.962610,0.002666,
2460180.479713,-4.979025,0.002737,
2460180.480027,-4.855484,0.002388,
2460180.480340,-4.866302,0.002452,
2460180.480654,-4.802470,0.002134,
2460180.480968,-4.947093,0.002436,
2460180.481282,-4.943036,0.002507,
2460180.481596,-4.977996,0.002865,
2460180.481909,-5.007997,0.002786,
2460180.482223,-5.063324,0.003273,
2460180.482537,-5.087867,0.003099,
2460180.482852,-5.092951,0.003665,
2460180.483165,-5.120022,0.003090,
2460180.483480,-4.984571,0.003150,
2460180.483794,-4.970393,0.002938,
2460180.484108,-4.933447,0.002568,
2460180.484422,-5.347968,0.004062,
2460180.484736,-5.237752,0.003208,
2460180.485049,-5.016822,0.002817,
2460180.485363,-4.977753,0.002838,
2460180.485678,-4.917834,0.002570,
2460180.485992,-4.885381,0.002655,
2460180.486306,-4.913412,0.002360,
2460180.486620,-5.039031,0.002761,
2460180.486935,-5.107792,0.002858,
2460180.487249,-5.193507,0.003415,
2460180.487563,-5.345041,0.003624,
2460180.487877,-5.260492,0.002996,
2460180.488192,-5.230080,0.003771,
2460180.488506,-5.057747,0.003008,
2460180.488820,-5.136561,0.003093,
2460180.489135,-5.257235,0.003673,
2460180.489450,-5.164921,0.002832,
2460180.489764,-5.168409,0.003307,
2460180.490078,-5.063564,0.003148,
