2460180.3602179517, -18.1543
2460180.3604732640, -18.1529
2460180.3607285996, -18.1431
2460180.3609847110, -18.0888
2460180.3612406831, -18.1259
2460180.3614965975, -18.1488
2460180.3617525348, -18.1401
2460180.3620077665, -18.0786
2460180.3622638774, -18.1203
2460180.3625198961, -18.1377
2460180.3627751740, -18.1351
2460180.3630311461, -18.0892
2460180.3632864701, -18.0343
2460180.3635424422, -18.0523
2460180.3637977201, -18.1336
2460180.3640536461, -18.1886
2460180.3643095256, -18.1888
2460180.3645648034, -18.1819
2460180.3648207756, -18.1195
2460180.3650767016, -18.1608
2460180.3653315627, -18.1433
2460180.3655875814, -18.1412
2460180.3658429515, -18.1306
2460180.3660996989, -18.1402
2460180.3663549419, -18.1591
2460180.3666101736, -18.0477
2460180.3668655436, -18.1085
2460180.3671208215, -18.0974
2460180.3673770139, -18.0556
2460180.3676323956, -18.1005
2460180.3678883682, -18.1007
2460180.3681444791, -18.133
2460180.3683996643, -18.0714
2460180.3686563312, -18.1659
2460180.3689122573, -18.121
2460180.3691675235, -18.1878
2460180.3694229056, -18.1453
2460180.3696782761, -18.1277
2460180.3699335768, -18.1065
2460180.3701889706, -18.1423
2460180.3704450815, -18.0983
2460180.3707003011, -18.0928
2460180.3709557294, -18.1673
2460180.3712125812, -18.1672
2460180.3714680439, -18.1689
2460180.3717232756, -18.1941
2460180.3719785996, -18.2185
2460180.3722345601, -18.2073
2460180.3724906831, -18.1433
2460180.3727458566, -18.2599
