2460180.347414,-6.308484,0.004162,
2460180.347670,-6.323236,0.002770,
2460180.347927,-6.283204,0.002961,
2460180.348182,-6.272002,0.002620,
2460180.348438,-6.219685,0.002439,
2460180.348693,-6.281883,0.002517,
2460180.348949,-6.308342,0.002490,
2460180.349205,-6.313318,0.002811,
2460180.349462,-6.270236,0.002493,
2460180.349718,-6.386988,0.002856,
2460180.349974,-6.259147,0.002520,
2460180.350230,-6.317758,0.002623,
2460180.350485,-6.266705,0.002194,
2460180.350741,-6.251897,0.002301,
2460180.350997,-6.280556,0.002471,
2460180.351254,-6.246711,0.002453,
2460180.351510,-6.382918,0.002619,
2460180.351766,-6.655716,0.003421,
2460180.352022,-6.418776,0.002753,
2460180.352278,-6.489211,0.002813,
2460180.352534,-6.406581,0.002766,
2460180.352789,-6.464778,0.002786,
2460180.353045,-6.398675,0.002894,
2460180.353300,-6.436661,0.002886,
2460180.353556,-6.363785,0.002758,
2460180.353812,-6.345955,0.002771,
2460180.354068,-6.362662,0.002806,
2460180.354324,-6.354388,0.003333,
2460180.354580,-6.293706,0.002482,
2460180.354835,-6.400110,0.002866,
2460180.355090,-6.365190,0.002738,
2460180.355346,-6.312962,0.002539,
2460180.355602,-6.321253,0.002750,
2460180.355858,-6.279516,0.002635,
2460180.356113,-6.272941,0.002908,
2460180.356369,-6.243216,0.002433,
2460180.356624,-6.278095,0.002549,
2460180.356879,-6.317378,0.002839,
2460180.357135,-6.417817,0.003341,
2460180.357392,-6.262954,0.002643,
2460180.357647,-6.206933,0.002541,
2460180.357902,-6.193925,0.002499,
2460180.358158,-6.171984,0.002436,
2460180.358414,-6.346320,0.002621,
2460180.358669,-6.301847,0.002630,
2460180.358925,-6.334897,0.002855,
2460180.359181,-6.444173,0.002644,
2460180.359436,-6.353692,0.002515,
2460180.359692,-6.377634,0.002692,
2460180.359947,-6.310406,0.002592,
