2460180.5269338768, -17.6856
2460180.5272484142, -17.7289
2460180.5275621992, -17.7359
2460180.5278759492, -17.6182
2460180.5281898500, -17.5662
2460180.5285052201, -17.5192
2460180.5288189701, -17.5587
2460180.5291335420, -17.5713
2460180.5294473497, -17.6471
2460180.5297613661, -17.6092
2460180.5300752544, -17.6514
2460180.5303897569, -17.673
2460180.5307047111, -17.6535
2460180.5310185067, -17.5623
2460180.5313325347, -17.6684
2460180.5316468519, -17.5231
2460180.5319605786, -17.565
2460180.5322749307, -17.5542
2460180.5325885876, -17.5532
2460180.5329025695, -17.5518
2460180.5332171642, -17.5517
2460180.5335316546, -17.4836
2460180.5338460417, -17.4555
2460180.5341595947, -17.476
2460180.5344740506, -17.4486
2460180.5347882290, -17.4869
2460180.5351027194, -17.4663
2460180.5354176275, -17.5077
2460180.5357313775, -17.5383
2460180.5360451736, -17.4334
2460180.5363595258, -17.5601
2460180.5366734606, -17.5843
2460180.5369875347, -17.605
2460180.5373011460, -17.6195
2460180.5376155325, -17.6425
2460180.5379300350, -17.5358
2460180.5382437734, -17.542
2460180.5385582638, -17.4628
2460180.5388721181, -17.4464
2460180.5391862728, -17.4786
