2460180.526934,-3.402144,0.001166,
2460180.527248,-3.440767,0.001080,
2460180.527562,-3.438904,0.001047,
2460180.527876,-3.327448,0.001066,
2460180.528190,-3.272182,0.001003,
2460180.528505,-3.231877,0.000922,
2460180.528819,-3.273604,0.001035,
2460180.529134,-3.281884,0.001006,
2460180.529447,-3.358202,0.000933,
2460180.529761,-3.321035,0.000936,
2460180.530075,-3.355667,0.000980,
2460180.530390,-3.375543,0.000976,
2460180.530705,-3.362773,0.001013,
2460180.531019,-3.270374,0.000981,
2460180.531333,-3.378781,0.001004,
2460180.531647,-3.243599,0.001008,
2460180.531961,-3.274138,0.000951,
2460180.532275,-3.258488,0.000930,
2460180.532589,-3.268854,0.001074,
2460180.532903,-3.253130,0.000930,
2460180.533217,-3.264258,0.000989,
2460180.533532,-3.190094,0.000930,
2460180.533846,-3.166741,0.000995,
2460180.534160,-3.184087,0.001008,
2460180.534474,-3.158757,0.000946,
2460180.534788,-3.189143,0.001011,
2460180.535103,-3.174471,0.000936,
2460180.535418,-3.212719,0.000921,
2460180.535731,-3.237335,0.000988,
2460180.536045,-3.138323,0.000965,
2460180.536360,-3.263565,0.000952,
2460180.536673,-3.293992,0.001015,
2460180.536988,-3.313697,0.000923,
2460180.537301,-3.323608,0.000934,
2460180.537616,-3.349026,0.001059,
2460180.537930,-3.234729,0.000931,
2460180.538244,-3.249932,0.000953,
2460180.538558,-3.170974,0.000981,
2460180.538872,-3.151378,0.000932,
2460180.539186,-3.184355,0.000936,
