Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00072.fits	64217	60249.59891630802	2460249.598916308	NaN	NaN	0	2.273284	NaN	-13.5	15	NaN	NaN	7441498.541015659	64217	60.097273645237294	2971
r_pp_light_00073.fits	59757	60249.59917228017	2460249.59917228	NaN	NaN	0	2.276725	NaN	-13.5	15	NaN	NaN	7779141.012623998	59757	58.98472775564409	3012
r_pp_light_00074.fits	62725	60249.59942759294	2460249.599427593	NaN	NaN	0	2.280213	NaN	-13.5	15	NaN	NaN	7680668.200113375	62725	59.69446391030133	2854
r_pp_light_00075.fits	61743	60249.59968353016	2460249.59968353	NaN	NaN	0	2.283703	NaN	-13.5	15	NaN	NaN	7404960.590859267	61743	59.91086812458582	3018
r_pp_light_00076.fits	61914	60249.59993944457	2460249.5999394446	NaN	NaN	0	2.287186	NaN	-13.5	15	NaN	NaN	7210031.995869701	61914	58.42368421052632	3040
r_pp_light_00077.fits	60500	60249.60019546328	2460249.6001954633	NaN	NaN	0	2.290711	NaN	-13.5	15	NaN	NaN	7663737.180171878	60500	60.08091498805053	2929
r_pp_light_00078.fits	63125	60249.60045133112	2460249.600451331	NaN	NaN	0	2.294211	NaN	-13.5	15	NaN	NaN	7959533.219832039	63125	60.35383575532274	2959
r_pp_light_00079.fits	63806	60249.60070722224	2460249.6007072222	NaN	NaN	0	2.297561	NaN	-13.5	15	NaN	NaN	7364663.156040684	63806	61.45272969374168	3004
r_pp_light_00080.fits	64173	60249.600962430704	2460249.6009624307	NaN	NaN	0	2.301086	NaN	-13.5	15	NaN	NaN	7341732.364794475	64173	60.0362889421431	2921
r_pp_light_00081.fits	57687	60249.601217835676	2460249.6012178357	NaN	NaN	0	2.304622	NaN	-13.5	15	NaN	NaN	7388666.259256865	57687	58.817460317460316	2898
r_pp_light_00082.fits	56872	60249.60147288209	2460249.601472882	NaN	NaN	0	2.308162	NaN	-13.5	15	NaN	NaN	7950784.969735111	56872	62.44470122152526	3029
r_pp_light_00083.fits	59544	60249.6017282987	2460249.6017282987	NaN	NaN	0	2.311701	NaN	-13.5	15	NaN	NaN	8175724.723063851	59544	60.13838988689288	3006
r_pp_light_00084.fits	0	60249.601983680855	2460249.601983681	NaN	NaN	0	2.315103	NaN	-13.5	15	NaN	NaN	8450626.110327758	53962	61.9026936026936	2970
r_pp_light_00085.fits	59576	60249.60223962972	2460249.6022396297	NaN	NaN	0	2.318651	NaN	-13.5	15	NaN	NaN	8299815.116838139	59576	62.16431616923582	3049
r_pp_light_00086.fits	62957	60249.602494895924	2460249.602494896	NaN	NaN	0	2.322214	NaN	-13.5	15	NaN	NaN	7820613.294705222	62957	63.780255821580845	3049
