2460180.4778292943, -17.476
2460180.4781432175, -17.5997
2460180.4784577200, -17.5327
2460180.4787715049, -17.5334
2460180.4790852200, -17.5262
2460180.4793990515, -17.5817
2460180.4797128472, -17.5922
2460180.4800265627, -17.4932
2460180.4803403593, -17.5299
2460180.4806541554, -17.4761
2460180.4809679980, -17.5618
2460180.4812818286, -17.5628
2460180.4815956717, -17.533
2460180.4819094678, -17.5742
2460180.4822232639, -17.5812
2460180.4825369678, -17.6249
2460180.4828515970, -17.5961
2460180.4831653126, -17.65
2460180.4834797457, -17.5814
2460180.4837942938, -17.5836
2460180.4841081365, -17.5578
2460180.4844220141, -17.6704
2460180.4847357292, -17.6406
2460180.4850494447, -17.5765
2460180.4853633563, -17.5708
2460180.4856779049, -17.5425
2460180.4859923380, -17.5218
2460180.4863062273, -17.5412
2460180.4866200234, -17.5983
2460180.4869346647, -17.6119
2460180.4872491439, -17.6508
2460180.4875634033, -17.6781
2460180.4878773843, -17.6633
2460180.4881923846, -17.6757
2460180.4885062738, -17.6083
2460180.4888202082, -17.6186
2460180.4891350232, -17.6436
2460180.4894497455, -17.6443
2460180.4897635998, -17.6204
2460180.4900775696, -17.6026
