2460180.4526749770, -17.0467
2460180.4529887266, -17.0749
2460180.4533030326, -17.1244
2460180.4536168752, -17.0975
2460180.4539305321, -16.9918
2460180.4542450695, -16.9654
2460180.4545590044, -16.9355
2460180.4548728471, -17.0328
2460180.4551867824, -16.9761
2460180.4555006246, -17.0033
2460180.4558153935, -17.0662
2460180.4561292822, -17.0707
2460180.4564430784, -17.0245
2460180.4567570137, -16.9542
2460180.4570719209, -16.9473
2460180.4573859023, -16.8423
2460180.4576997915, -16.9375
2460180.4580136803, -17.0091
2460180.4583276156, -17.0592
2460180.4586424772, -16.9928
2460180.4589573382, -16.9629
2460180.4592713313, -17.0348
2460180.4595849998, -17.0341
2460180.4598988197, -17.0989
2460180.4602125697, -17.1235
2460180.4605264696, -17.0947
2460180.4608403244, -17.0282
2460180.4611551273, -17.0698
2460180.4614687846, -17.0682
2460180.4617834608, -17.0659
2460180.4620971642, -17.0423
2460180.4624109492, -17.0967
2460180.4627255443, -17.0162
2460180.4633529056, -17.053
