2460179.5313472454, -17.0389
2460179.5317763658, -17.0513
2460179.5322055323, -16.9964
2460179.5326344213, -17.02
2460179.5330637731, -16.9342
2460179.5334925232, -17.0216
2460179.5339213656, -16.9776
2460179.5343505670, -16.9804
2460179.5347793866, -16.9327
2460179.5352081712, -16.9618
2460179.5356374774, -16.9238
2460179.5360668753, -17.0633
2460179.5364962732, -16.9074
2460179.5369256251, -16.9282
2460179.5373549303, -16.8853
2460179.5377841434, -16.9154
2460179.5382129862, -16.8933
2460179.5386415510, -16.9132
2460179.5390702086, -16.9299
2460179.5394989583, -16.9548
2460179.5399283101, -16.886
2460179.5403576619, -16.8592
2460179.5407868749, -16.8535
2460179.5412156251, -16.9385
2460179.5416449769, -16.8881
2460179.5420737267, -16.8521
2460179.5425029974, -16.9599
2460179.5429316899, -17.0117
2460179.5433612270, -17.0563
2460179.5437898836, -16.8987
