2460180.4652542942, -17.5241
2460180.4655687846, -17.4415
2460180.4658825696, -17.4406
2460180.4661959726, -17.4418
2460180.4665096644, -17.4395
2460180.4668242363, -17.4056
2460180.4671383793, -17.4707
2460180.4674521992, -17.4655
2460180.4677658682, -17.5052
2460180.4680797104, -17.4883
2460180.4683933565, -17.4441
2460180.4687070721, -17.5023
2460180.4690207178, -17.516
2460180.4693344212, -17.4704
2460180.4696481712, -17.4074
2460180.4699619212, -17.5199
2460180.4702765625, -17.4885
2460180.4705910073, -17.5464
2460180.4709048038, -17.5546
2460180.4712185534, -17.4756
2460180.4715322573, -17.4779
2460180.4718460538, -17.4602
2460180.4721598034, -17.3305
2460180.4724745140, -17.3619
2460180.4727883218, -17.4457
2460180.4731028127, -17.4978
2460180.4734166092, -17.4186
2460180.4737304165, -17.485
2460180.4740441088, -17.4131
2460180.4743580096, -17.4568
2460180.4746717131, -17.373
2460180.4749853937, -17.3661
2460180.4752998031, -17.3734
2460180.4756134492, -17.4243
2460180.4759270721, -17.396
2460180.4762408677, -17.3455
2460180.4765555323, -17.5452
2460180.4768693522, -17.591
2460180.4771840163, -17.5518
2460180.4774978128, -17.4881
