2460180.347414,-5.983076,0.003875,
2460180.347670,-5.987542,0.002522,
2460180.347927,-5.956566,0.002690,
2460180.348182,-5.934810,0.002570,
2460180.348438,-5.912809,0.002566,
2460180.348693,-5.942303,0.002536,
2460180.348949,-5.975440,0.002491,
2460180.349205,-5.973188,0.002532,
2460180.349462,-5.942878,0.002465,
2460180.349718,-6.020505,0.002611,
2460180.349974,-5.939815,0.002514,
2460180.350230,-5.985588,0.002566,
2460180.350485,-5.941126,0.002187,
2460180.350741,-5.919809,0.002327,
2460180.350997,-5.956110,0.002442,
2460180.351254,-5.921609,0.002451,
2460180.351510,-6.024490,0.002519,
2460180.351766,-6.134015,0.002693,
2460180.352022,-6.038360,0.002566,
2460180.352278,-6.093877,0.002530,
2460180.352534,-6.027082,0.002607,
2460180.352789,-6.067606,0.002527,
2460180.353045,-6.012528,0.002563,
2460180.353300,-6.039621,0.002650,
2460180.353556,-5.998213,0.002592,
2460180.353812,-5.975310,0.002608,
2460180.354068,-5.972790,0.002553,
2460180.354324,-5.995179,0.002510,
2460180.354580,-5.952297,0.002477,
2460180.354835,-6.026070,0.002460,
2460180.355090,-6.001404,0.002518,
2460180.355346,-5.973902,0.002481,
2460180.355602,-5.985445,0.002452,
2460180.355858,-5.950742,0.002468,
2460180.356113,-5.934524,0.002563,
2460180.356369,-5.927274,0.002493,
2460180.356624,-5.909045,0.002459,
2460180.356879,-5.979757,0.002493,
2460180.357135,-6.016893,0.002660,
2460180.357392,-5.932093,0.002500,
2460180.357647,-5.894768,0.002565,
2460180.357902,-5.883335,0.002582,
2460180.358158,-5.867770,0.002499,
2460180.358414,-5.974875,0.002511,
2460180.358669,-5.944969,0.002557,
2460180.358925,-5.992266,0.002553,
2460180.359181,-6.072180,0.002482,
2460180.359436,-6.003139,0.002381,
2460180.359692,-5.937909,0.002527,
2460180.359947,-5.988952,0.002466,
