2460179.5962658799, -17.0922
2460179.5968128936, -17.22
2460179.5973590049, -17.0314
2460179.5979062272, -17.1493
2460179.5984523380, -17.1514
2460179.5989984954, -17.1027
2460179.5995455328, -17.0549
2460179.6000917363, -17.0509
2460179.6006388194, -17.0336
2460179.6011849307, -17.0915
2460179.6017309953, -17.0606
2460179.6022772454, -17.241
2460179.6028233562, -17.1331
2460179.6033696528, -17.1867
2460179.6039157640, -17.1726
2460179.6044633565, -17.0301
2460179.6050095605, -17.0168
2460179.6055557639, -17.0553
2460179.6061002198, -17.062
2460179.6066452665, -17.0321
