2460180.4360582749, -17.9117
2460180.4363140506, -17.9922
2460180.4365704395, -17.9462
2460180.4368263194, -17.9268
2460180.4370827544, -17.9614
2460180.4375942824, -17.954
2460180.4383621528, -17.868
2460180.4393848842, -17.934
2460180.4396406715, -18.015
2460180.4398964583, -17.9596
2460180.4401522917, -17.8907
2460180.4404080319, -17.9824
2460180.4406639580, -17.9655
2460180.4409197913, -18.0348
2460180.4411754394, -17.9488
2460180.4414310874, -17.9374
2460180.4416868398, -17.9742
2460180.4421988772, -17.9984
2460180.4424545136, -17.9745
2460180.4427104397, -17.9419
2460180.4429661804, -17.9435
2460180.4432215276, -17.9065
2460180.4434778932, -17.9497
2460180.4437343748, -17.9512
2460180.4439901616, -17.9481
2460180.4442466898, -17.9336
2460180.4445023844, -17.9785
2460180.4447587733, -17.9146
2460180.4450144679, -17.9396
2460180.4452702082, -17.9168
2460180.4455259489, -17.963
2460180.4457816547, -17.9215
2460180.4460382638, -17.9612
2460180.4462947454, -17.9291
2460180.4465506249, -17.9319
2460180.4468072453, -17.9393
2460180.4470629510, -17.9306
2460180.4473183681, -17.9068
2460180.4475741433, -17.9287
2460180.4478298379, -17.8987
2460180.4480855786, -17.9139
