2460180.452675,-6.130949,0.007598,
2460180.452989,-6.270250,0.004746,
2460180.453303,-6.371726,0.004465,
2460180.453617,-6.305224,0.004773,
2460180.453931,-6.161615,0.004119,
2460180.454245,-6.126638,0.004388,
2460180.454559,-6.069717,0.004163,
2460180.454873,-6.207896,0.004403,
2460180.455187,-6.133518,0.004470,
2460180.455501,-6.179007,0.004315,
2460180.455815,-6.265238,0.004525,
2460180.456129,-6.275347,0.004664,
2460180.456443,-6.175335,0.004162,
2460180.456757,-6.116137,0.004698,
2460180.457072,-6.119349,0.004308,
2460180.457386,-5.980069,0.004366,
2460180.457700,-6.075779,0.004663,
2460180.458014,-6.170739,0.004584,
2460180.458328,-6.246665,0.004388,
2460180.458642,-6.134701,0.004563,
2460180.458957,-6.136969,0.004332,
2460180.459271,-6.185174,0.004667,
2460180.459585,-6.252993,0.004708,
2460180.459899,-6.347024,0.005219,
2460180.460213,-6.374791,0.004872,
2460180.460526,-6.270727,0.004425,
2460180.460840,-6.183246,0.004197,
2460180.461155,-6.266994,0.004908,
2460180.461469,-6.260295,0.004929,
2460180.461783,-6.263614,0.004775,
2460180.462097,-6.239532,0.004535,
2460180.462411,-6.312654,0.004617,
2460180.462726,-6.179620,0.004685,
2460180.463353,-6.220880,0.004489,
