2460180.3474144330, -17.8015
2460180.3476699307, -17.7632
2460180.3479265166, -17.7522
2460180.3481819676, -17.7266
2460180.3484375812, -17.7082
2460180.3486933568, -17.7338
2460180.3489490976, -17.7623
2460180.3492052550, -17.7565
2460180.3494619681, -17.7394
2460180.3497177549, -17.7893
2460180.3499740050, -17.7374
2460180.3502295604, -17.7789
2460180.3504850697, -17.752
2460180.3507411806, -17.7262
2460180.3509973381, -17.7604
2460180.3512535067, -17.7251
2460180.3515096991, -17.8057
2460180.3517659027, -17.8667
2460180.3520220602, -17.8198
2460180.3522783099, -17.8618
2460180.3525338308, -17.8122
2460180.3527892823, -17.8393
2460180.3530447450, -17.7903
2460180.3533002082, -17.8166
2460180.3535564123, -17.7834
2460180.3538118755, -17.7605
2460180.3540680329, -17.7576
2460180.3543242365, -17.7841
2460180.3545796997, -17.7532
2460180.3548351279, -17.8026
2460180.3550904752, -17.7969
2460180.3553457642, -17.7761
2460180.3556018402, -17.7833
2460180.3558578594, -17.7529
2460180.3561133216, -17.7447
2460180.3563687382, -17.7334
2460180.3566241204, -17.7125
2460180.3568794332, -17.7756
2460180.3571354514, -17.8043
2460180.3573915046, -17.7336
2460180.3576468402, -17.705
2460180.3579021529, -17.6965
2460180.3581581828, -17.6799
2460180.3584141089, -17.7682
2460180.3586693406, -17.7429
2460180.3589253472, -17.7955
2460180.3591806828, -17.8634
2460180.3594360533, -17.7916
2460180.3596920255, -17.7205
2460180.3599472456, -17.7879
