2460180.4104297110, -17.4304
2460180.4106859490, -17.4529
2460180.4109417363, -17.4544
2460180.4111984493, -17.5718
2460180.4114540513, -17.5488
2460180.4117098381, -17.4835
2460180.4119662270, -17.5272
2460180.4122218750, -17.5948
2460180.4124776623, -17.7041
2460180.4127333104, -17.5442
2460180.4129889584, -17.517
2460180.4132446991, -17.5642
2460180.4135010880, -17.6041
2460180.4137567822, -17.6742
2460180.4145247452, -17.711
2460180.4147811341, -17.6403
2460180.4152939119, -17.698
2460180.4158053473, -17.756
2460180.4163173381, -17.7496
2460180.4170850231, -17.6782
2460180.4193878928, -17.7535
2460180.4196442817, -17.6632
2460180.4198999763, -17.6042
2460180.4201556244, -17.6824
2460180.4204120133, -17.6497
2460180.4206684949, -17.6717
2460180.4209242826, -17.6413
2460180.4214363657, -17.6683
2460180.4216927085, -17.6828
2460180.4219483105, -17.6777
2460180.4222046528, -17.6488
2460180.4224603008, -17.632
2460180.4227159955, -17.6827
2460180.4229717362, -17.7282
