2460180.5269338768, -17.4474
2460180.5272484142, -17.4607
2460180.5275621992, -17.4721
2460180.5278759492, -17.3903
2460180.5281898500, -17.3579
2460180.5285052201, -17.3326
2460180.5288189701, -17.3482
2460180.5291335420, -17.3672
2460180.5294473497, -17.4107
2460180.5297613661, -17.3895
2460180.5300752544, -17.4215
2460180.5303897569, -17.4382
2460180.5307047111, -17.433
2460180.5310185067, -17.3499
2460180.5313325347, -17.4432
2460180.5316468519, -17.3275
2460180.5319605786, -17.3565
2460180.5322749307, -17.3615
2460180.5325885876, -17.35
2460180.5329025695, -17.3539
2460180.5332171642, -17.3521
2460180.5335316546, -17.2957
2460180.5338460417, -17.2671
2460180.5341595947, -17.2919
2460180.5344740506, -17.2752
2460180.5347882290, -17.3089
2460180.5351027194, -17.2775
2460180.5354176275, -17.3123
2460180.5357313775, -17.341
2460180.5360451736, -17.2533
2460180.5363595258, -17.3493
2460180.5366734606, -17.3738
2460180.5369875347, -17.3827
2460180.5373011460, -17.3959
2460180.5376155325, -17.4152
2460180.5379300350, -17.3383
2460180.5382437734, -17.3286
2460180.5385582638, -17.2805
2460180.5388721181, -17.2604
2460180.5391862728, -17.2931
