2460180.526934,-3.202041,0.001028,
2460180.527248,-3.220511,0.000972,
2460180.527562,-3.224791,0.000932,
2460180.527876,-3.134769,0.000966,
2460180.528190,-3.091770,0.000939,
2460180.528505,-3.059208,0.000904,
2460180.528819,-3.087257,0.000987,
2460180.529134,-3.102620,0.000957,
2460180.529447,-3.153588,0.000896,
2460180.529761,-3.128162,0.000894,
2460180.530075,-3.166458,0.000897,
2460180.530390,-3.176480,0.000909,
2460180.530705,-3.176937,0.000933,
2460180.531019,-3.084733,0.000926,
2460180.531333,-3.186315,0.000922,
2460180.531647,-3.067820,0.000962,
2460180.531961,-3.090540,0.000909,
2460180.532275,-3.089381,0.000882,
2460180.532589,-3.093183,0.000982,
2460180.532903,-3.081896,0.000881,
2460180.533217,-3.084162,0.000941,
2460180.533532,-3.020701,0.000906,
2460180.533846,-2.995063,0.000966,
2460180.534160,-3.022250,0.000948,
2460180.534474,-3.000644,0.000924,
2460180.534788,-3.030357,0.000969,
2460180.535103,-3.003269,0.000905,
2460180.535418,-3.037771,0.000899,
2460180.535731,-3.066278,0.000918,
2460180.536045,-2.976041,0.000939,
2460180.536360,-3.078463,0.000914,
2460180.536673,-3.106251,0.000951,
2460180.536988,-3.118474,0.000894,
2460180.537301,-3.130329,0.000892,
2460180.537616,-3.151638,0.000982,
2460180.537930,-3.060449,0.000894,
2460180.538244,-3.058276,0.000915,
2460180.538558,-3.003955,0.000952,
2460180.538872,-2.983629,0.000901,
2460180.539186,-3.013744,0.000916,
